"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Aggregate With Parameter Test","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Named Query Tests","Typescript Client","",""
"","0","Test Cursor Based Paging","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","EntityService Tests","Typescript Client","",""
"","0","Test CountByQuery","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Admin EntityService Tests","Typescript Client","",""
"","1","Test CountByQuery and DeleteByQuery","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","EntityService Tests","Typescript Client","",""
"","0","Test Stream Filtering by Severity","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Data Stream Tests","Typescript Client","",""
"","0","OpenApi Schema loads","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","","OpenAPI Client","",""
"","1","Test Basic Stream Write and Search","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Data Stream Tests","Typescript Client","",""
"","15","createStructureWithSameNameError()","Structures Core","Sun Feb 01 04:07:38 UTC 2026","failed","Sun Feb 01 04:07:38 UTC 2026","","org.mindignited.structures.structure.StructureCrudTests","org.mindignited.structures.structure.StructureCrudTests","createStructureWithSameNameError"
"","1","Test Basic CRUD","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Admin EntityService Tests","Typescript Client","",""
"","6","testAuthorizeReadFailsDueToFieldPolicy()","Structures Core","Sun Feb 01 04:07:36 UTC 2026","passed","Sun Feb 01 04:07:36 UTC 2026","","org.mindignited.structures.security.graphos.PolicyAuthorizationServiceTest","org.mindignited.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadFailsDueToFieldPolicy"
"","0","Test Offset Based Paging With Iterator","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","EntityService Tests","Typescript Client","",""
"","18","tryOperationsOnPublishedStructure()","Structures Core","Sun Feb 01 04:07:38 UTC 2026","failed","Sun Feb 01 04:07:38 UTC 2026","","org.mindignited.structures.structure.StructureCrudTests","org.mindignited.structures.structure.StructureCrudTests","tryOperationsOnPublishedStructure"
"","18","testFindAll()","Structures Core","Sun Feb 01 04:07:35 UTC 2026","failed","Sun Feb 01 04:07:36 UTC 2026","","org.mindignited.structures.entity.EntityCrudTests","org.mindignited.structures.entity.EntityCrudTests","testFindAll"
"","0","Test Update Fails","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Versioned Tests","Typescript Client","",""
"","0","Aggregate With Parameter and Tenant Selection Test","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Admin Named Query Tests","Typescript Client","",""
"","1","testPolicyEvaluatorWithSuccessfulLastName()","Structures Core","Sun Feb 01 04:07:36 UTC 2026","passed","Sun Feb 01 04:07:36 UTC 2026","","org.mindignited.structures.security.graphos.PolicyEvaluatorTests","org.mindignited.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulLastName"
"","2","testAuthorizeWriteFailsDueToOperationPolicy()","Structures Core","Sun Feb 01 04:07:36 UTC 2026","passed","Sun Feb 01 04:07:36 UTC 2026","","org.mindignited.structures.security.graphos.PolicyAuthorizationServiceTest","org.mindignited.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteFailsDueToOperationPolicy"
"","11","testSearch()","Structures Core","Sun Feb 01 04:07:36 UTC 2026","failed","Sun Feb 01 04:07:36 UTC 2026","","org.mindignited.structures.entity.EntityCrudTests","org.mindignited.structures.entity.EntityCrudTests","testSearch"
"","2","should handle concurrent entity operations during cache eviction","K8s Cache Eviction Tests","Sun Feb 01 04:08:15 UTC 2026","passed","Sun Feb 01 04:08:15 UTC 2026","","","",""
"","0","Test FindByIds","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Versioned Tests","Typescript Client","",""
"","1","testAuthorizeDeniedWithEntityOnlyPolicies()","Structures Core","Sun Feb 01 04:07:36 UTC 2026","passed","Sun Feb 01 04:07:36 UTC 2026","","org.mindignited.structures.security.graphos.PolicyAuthorizationServiceTest","org.mindignited.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeDeniedWithEntityOnlyPolicies"
"","16","testCountByQuery()","Structures Core","Sun Feb 01 04:07:35 UTC 2026","failed","Sun Feb 01 04:07:35 UTC 2026","","org.mindignited.structures.entity.EntityCrudTests","org.mindignited.structures.entity.EntityCrudTests","testCountByQuery"
"","15","testCreateAndDeleteByQuery()","Structures Core","Sun Feb 01 04:07:36 UTC 2026","failed","Sun Feb 01 04:07:36 UTC 2026","","org.mindignited.structures.entity.EntityCrudTests","org.mindignited.structures.entity.EntityCrudTests","testCreateAndDeleteByQuery"
"","0","Test Offset Based Paging With Iterator Single Page","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","EntityService Tests","Typescript Client","",""
"","16","createStructureInvalidField()","Structures Core","Sun Feb 01 04:07:38 UTC 2026","failed","Sun Feb 01 04:07:38 UTC 2026","","org.mindignited.structures.structure.StructureCrudTests","org.mindignited.structures.structure.StructureCrudTests","createStructureInvalidField"
"","0","Aggregate Test","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Named Query Tests","Typescript Client","",""
"","0","Test Cursor Based Paging With Iterator Uneven Pages","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","EntityService Tests","Typescript Client","",""
"","1","OpenApi Schema loads","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","","","",""
"","15","testFindByIds()","Structures Core","Sun Feb 01 04:07:36 UTC 2026","failed","Sun Feb 01 04:07:36 UTC 2026","","org.mindignited.structures.entity.EntityCrudTests","org.mindignited.structures.entity.EntityCrudTests","testFindByIds"
"","0","testPolicyEvaluatorWithFailedOperations()","Structures Core","Sun Feb 01 04:07:36 UTC 2026","passed","Sun Feb 01 04:07:36 UTC 2026","","org.mindignited.structures.security.graphos.PolicyEvaluatorTests","org.mindignited.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithFailedOperations"
"","0","Can delete person","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","2","testSharedPolicyManagerInitialization()","Structures Core","Sun Feb 01 04:07:36 UTC 2026","passed","Sun Feb 01 04:07:36 UTC 2026","","org.mindignited.structures.security.graphos.PolicyEvaluatorTests","org.mindignited.structures.security.graphos.PolicyEvaluatorTests","testSharedPolicyManagerInitialization"
"","2009","createPublishAndDeleteStructure()","Structures Core","Sun Feb 01 04:07:36 UTC 2026","failed","Sun Feb 01 04:07:38 UTC 2026","","org.mindignited.structures.structure.StructureCrudTests","org.mindignited.structures.structure.StructureCrudTests","createPublishAndDeleteStructure"
"","1","Test FindByIds and None Found","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Admin EntityService Tests","Typescript Client","",""
"","0","OpenApi Schema loads","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","","","",""
"","0","Test FindByIds and None Found","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","EntityService Tests","Typescript Client","",""
"","19","testCount()","Structures Core","Sun Feb 01 04:07:36 UTC 2026","failed","Sun Feb 01 04:07:36 UTC 2026","","org.mindignited.structures.entity.EntityCrudTests","org.mindignited.structures.entity.EntityCrudTests","testCount"
"","0","Test Cursor Based Paging With Iterator No Data","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","EntityService Tests","Typescript Client","",""
"","1","testPolicyEvaluatorWithoutOperations()","Structures Core","Sun Feb 01 04:07:36 UTC 2026","passed","Sun Feb 01 04:07:36 UTC 2026","","org.mindignited.structures.security.graphos.PolicyEvaluatorTests","org.mindignited.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithoutOperations"
"","20","testFindByIdsNoneFound()","Structures Core","Sun Feb 01 04:07:36 UTC 2026","failed","Sun Feb 01 04:07:36 UTC 2026","","org.mindignited.structures.entity.EntityCrudTests","org.mindignited.structures.entity.EntityCrudTests","testFindByIdsNoneFound"
"","1","Can get person by ID","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","0","Test Stream Pagination","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Data Stream Tests","Typescript Client","",""
"","11","testPartialUpdate()","Structures Core","Sun Feb 01 04:07:36 UTC 2026","failed","Sun Feb 01 04:07:36 UTC 2026","","org.mindignited.structures.entity.EntityCrudTests","org.mindignited.structures.entity.EntityCrudTests","testPartialUpdate"
"","1","Test CountByQuery","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","EntityService Tests","Typescript Client","",""
"","0","Test Optimistic Locking","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Versioned Tests","Typescript Client","",""
"","1","testAuthorizeWithEntityOnlyPolicies()","Structures Core","Sun Feb 01 04:07:36 UTC 2026","passed","Sun Feb 01 04:07:36 UTC 2026","","org.mindignited.structures.security.graphos.PolicyAuthorizationServiceTest","org.mindignited.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithEntityOnlyPolicies"
"","0","Test Alert Schema Evolution - Add Field (Non-Breaking)","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Data Stream Tests","Typescript Client","",""
"","0","Test Save Multiple","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Named Query Tests","Typescript Client","",""
"","2","should propagate cache eviction across all pods with entity operations","K8s Cache Eviction Tests","Sun Feb 01 04:08:15 UTC 2026","passed","Sun Feb 01 04:08:15 UTC 2026","","","",""
"","1","Test Bulk CRUD","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Versioned Tests","Typescript Client","",""
"","18","testFindById()","Structures Core","Sun Feb 01 04:07:36 UTC 2026","failed","Sun Feb 01 04:07:36 UTC 2026","","org.mindignited.structures.entity.EntityCrudTests","org.mindignited.structures.entity.EntityCrudTests","testFindById"
"","0","Test Delete By Query","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Data Stream Tests","Typescript Client","",""
"","0","Can delete people across specific tenants","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Multitenant Selection Operations","OpenAPI Client","",""
"","0","Test FindByIds","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Admin EntityService Tests","Typescript Client","",""
"","0","Can create a person","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","20","bulkSaveObjectWithMultipleIds()","Structures Core","Sun Feb 01 04:07:35 UTC 2026","failed","Sun Feb 01 04:07:35 UTC 2026","","org.mindignited.structures.entity.BulkUpdateTests","org.mindignited.structures.entity.BulkUpdateTests","bulkSaveObjectWithMultipleIds"
"","0","Test Stream Time Range Search","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Data Stream Tests","Typescript Client","",""
"","0","Test Multiple Writes Maintain Data Integrity","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Data Stream Tests","Typescript Client","",""
"","0","Test Bulk CRUD","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Admin EntityService Tests","Typescript Client","",""
"","1308","createAndDeleteApplication()","Structures Core","Sun Feb 01 04:07:34 UTC 2026","failed","Sun Feb 01 04:07:35 UTC 2026","","org.mindignited.structures.application.ApplicationTests","org.mindignited.structures.application.ApplicationTests","createAndDeleteApplication"
"","19","tryOperationOnNotPublishedStructure()","Structures Core","Sun Feb 01 04:07:38 UTC 2026","failed","Sun Feb 01 04:07:38 UTC 2026","","org.mindignited.structures.structure.StructureCrudTests","org.mindignited.structures.structure.StructureCrudTests","tryOperationOnNotPublishedStructure"
"","1","Test Bulk CRUD","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","EntityService Tests","Typescript Client","",""
"","1","testPolicyEvaluatorWithSuccessfulOperations()","Structures Core","Sun Feb 01 04:07:36 UTC 2026","passed","Sun Feb 01 04:07:36 UTC 2026","","org.mindignited.structures.security.graphos.PolicyEvaluatorTests","org.mindignited.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulOperations"
"","0","Aggregate Pageable Test","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Named Query Tests","Typescript Client","",""
"","0","Test CountByQuery and DeleteByQuery","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Admin EntityService Tests","Typescript Client","",""
"","16","testCreateAndDeleteItem()","Structures Core","Sun Feb 01 04:07:35 UTC 2026","failed","Sun Feb 01 04:07:35 UTC 2026","","org.mindignited.structures.entity.EntityCrudTests","org.mindignited.structures.entity.EntityCrudTests","testCreateAndDeleteItem"
"","1","testPolicyEvaluatorWithMissingDomainPolicy()","Structures Core","Sun Feb 01 04:07:36 UTC 2026","passed","Sun Feb 01 04:07:36 UTC 2026","","org.mindignited.structures.security.graphos.PolicyEvaluatorTests","org.mindignited.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithMissingDomainPolicy"
"","0","Test Offset Based Paging With Iterator No Data","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","EntityService Tests","Typescript Client","",""
"","0","Test Basic CRUD","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Versioned Tests","Typescript Client","",""
"","1","Can count people across specific tenants","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Multitenant Selection Operations","OpenAPI Client","",""
"","0","Test Cursor Based Paging With Iterator Single Page","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","EntityService Tests","Typescript Client","",""
"","0","Can find people by IDs across specific tenants","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Multitenant Selection Operations","OpenAPI Client","",""
"","1","Test FindByIds","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","EntityService Tests","Typescript Client","",""
"","1","testAuthorizeReadOperationWithNoFieldPolicies()","Structures Core","Sun Feb 01 04:07:36 UTC 2026","passed","Sun Feb 01 04:07:36 UTC 2026","","org.mindignited.structures.security.graphos.PolicyAuthorizationServiceTest","org.mindignited.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadOperationWithNoFieldPolicies"
"","1","Test Bulk Stream Write","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","Data Stream Tests","Typescript Client","",""
"","0","Test Offset Based Paging With Iterator Uneven Pages","End To End Tests","Sun Feb 01 04:25:17 UTC 2026","skipped","Sun Feb 01 04:25:17 UTC 2026","EntityService Tests","Typescript Client","",""
