"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","testNoAuthorizationHeaderExceptionDetails()","Structures Core","Sun Feb 08 01:39:10 UTC 2026","passed","Sun Feb 08 01:39:10 UTC 2026","","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","testNoAuthorizationHeaderExceptionDetails"
"","5","testJwtTokenWithoutKid()","Structures Core","Sun Feb 08 01:39:07 UTC 2026","passed","Sun Feb 08 01:39:07 UTC 2026","","org.kinotic.structures.tests.auth.JwksServiceTest","org.kinotic.structures.tests.auth.JwksServiceTest","testJwtTokenWithoutKid"
"","648","testExtractValueFromPath_NonExistentPath()","Structures Core","Sun Feb 08 01:39:12 UTC 2026","passed","Sun Feb 08 01:39:12 UTC 2026","","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","testExtractValueFromPath_NonExistentPath"
"","39","OpenApi Schema loads","End To End Tests","Sun Feb 08 02:06:39 UTC 2026","passed","Sun Feb 08 02:06:39 UTC 2026","","","",""
"","1074","testValidAudienceWithNoRoles()","Structures Core","Sun Feb 08 01:39:03 UTC 2026","passed","Sun Feb 08 01:39:04 UTC 2026","","org.kinotic.structures.tests.auth.AdminProviderAccessControlTest","org.kinotic.structures.tests.auth.AdminProviderAccessControlTest","testValidAudienceWithNoRoles"
"","2009","whenCreateTableIfNotExists_thenNoErrorOnSecondCreate()","Structures Core","Sun Feb 08 01:40:04 UTC 2026","passed","Sun Feb 08 01:40:06 UTC 2026","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenCreateTableIfNotExists_thenNoErrorOnSecondCreate"
"","368","testFindAll()","Structures Core","Sun Feb 08 01:39:34 UTC 2026","passed","Sun Feb 08 01:39:35 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testFindAll"
"","6001","whenReindex_thenDataReindexed()","Structures Core","Sun Feb 08 01:39:58 UTC 2026","passed","Sun Feb 08 01:40:04 UTC 2026","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenReindex_thenDataReindexed"
"","605","Test Cursor Based Paging With Iterator Uneven Pages","End To End Tests","Sun Feb 08 02:06:23 UTC 2026","passed","Sun Feb 08 02:06:24 UTC 2026","EntityService Tests","Typescript Client","",""
"","664","Test Offset Based Paging With Iterator Uneven Pages","End To End Tests","Sun Feb 08 02:06:26 UTC 2026","passed","Sun Feb 08 02:06:27 UTC 2026","EntityService Tests","Typescript Client","",""
"","766","Test Stream Filtering by Severity","End To End Tests","Sun Feb 08 02:06:26 UTC 2026","passed","Sun Feb 08 02:06:27 UTC 2026","Data Stream Tests","Typescript Client","",""
"","1167","Test CountByQuery","End To End Tests","Sun Feb 08 02:06:19 UTC 2026","passed","Sun Feb 08 02:06:20 UTC 2026","EntityService Tests","Typescript Client","",""
"","6610","Test Basic Stream Write and Search","End To End Tests","Sun Feb 08 02:06:17 UTC 2026","passed","Sun Feb 08 02:06:24 UTC 2026","Data Stream Tests","Typescript Client","",""
"","340","testCreateAndDeleteByQuery()","Structures Core","Sun Feb 08 01:39:36 UTC 2026","passed","Sun Feb 08 01:39:36 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testCreateAndDeleteByQuery"
"","460","Test Save Multiple","End To End Tests","Sun Feb 08 02:06:32 UTC 2026","passed","Sun Feb 08 02:06:32 UTC 2026","Named Query Tests","Typescript Client","",""
"","1","whenBuildingNestedClause_thenCorrectQueryBuilt()","Structures Core","Sun Feb 08 01:40:17 UTC 2026","passed","Sun Feb 08 01:40:17 UTC 2026","","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","whenBuildingNestedClause_thenCorrectQueryBuilt"
"","328","bulkSaveObjectWithMultipleIds()","Structures Core","Sun Feb 08 01:39:24 UTC 2026","passed","Sun Feb 08 01:39:24 UTC 2026","","org.kinotic.structures.tests.core.entity.BulkUpdateTests","org.kinotic.structures.tests.core.entity.BulkUpdateTests","bulkSaveObjectWithMultipleIds"
"","0","testAuthorizeDeniedWithEntityOnlyPolicies()","Structures Core","Sun Feb 08 01:39:39 UTC 2026","passed","Sun Feb 08 01:39:39 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeDeniedWithEntityOnlyPolicies"
"","1","testAuthorizeWriteFailsDueToOperationPolicy()","Structures Core","Sun Feb 08 01:39:39 UTC 2026","passed","Sun Feb 08 01:39:39 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteFailsDueToOperationPolicy"
"","1006","whenCreateTableMigration_thenTableCreated()","Structures Core","Sun Feb 08 01:39:54 UTC 2026","passed","Sun Feb 08 01:39:55 UTC 2026","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenCreateTableMigration_thenTableCreated"
"","1","testPolicyEvaluatorWithFailedOperations()","Structures Core","Sun Feb 08 01:39:39 UTC 2026","passed","Sun Feb 08 01:39:39 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithFailedOperations"
"","3","testExtractValueFromPath_NestedPath()","Structures Core","Sun Feb 08 01:39:12 UTC 2026","passed","Sun Feb 08 01:39:12 UTC 2026","","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","testExtractValueFromPath_NestedPath"
"","6117","Test Basic CRUD","End To End Tests","Sun Feb 08 02:06:10 UTC 2026","passed","Sun Feb 08 02:06:16 UTC 2026","EntityService Tests","Typescript Client","",""
"","200","Can count people across specific tenants","End To End Tests","Sun Feb 08 02:06:15 UTC 2026","passed","Sun Feb 08 02:06:15 UTC 2026","Multitenant Selection Operations","OpenAPI Client","",""
"","1023","Test Alert Schema Evolution - Add Field (Non-Breaking)","End To End Tests","Sun Feb 08 02:06:29 UTC 2026","passed","Sun Feb 08 02:06:30 UTC 2026","Data Stream Tests","Typescript Client","",""
"","7","whenBuildingRangeQuery_thenCorrectQueryBuilt()","Structures Core","Sun Feb 08 01:40:17 UTC 2026","passed","Sun Feb 08 01:40:17 UTC 2026","","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","whenBuildingRangeQuery_thenCorrectQueryBuilt"
"","68","testValidAudienceWithPowerUserRole()","Structures Core","Sun Feb 08 01:39:04 UTC 2026","passed","Sun Feb 08 01:39:04 UTC 2026","","org.kinotic.structures.tests.auth.AdminProviderAccessControlTest","org.kinotic.structures.tests.auth.AdminProviderAccessControlTest","testValidAudienceWithPowerUserRole"
"","1","testAuthorizeWriteOperationFails()","Structures Core","Sun Feb 08 01:39:39 UTC 2026","passed","Sun Feb 08 01:39:39 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteOperationFails"
"","0","testSharedPolicyManagerInitialization()","Structures Core","Sun Feb 08 01:39:39 UTC 2026","passed","Sun Feb 08 01:39:39 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","testSharedPolicyManagerInitialization"
"","5782","Aggregate With Parameter and Tenant Selection Test","End To End Tests","Sun Feb 08 02:06:32 UTC 2026","passed","Sun Feb 08 02:06:38 UTC 2026","Admin Named Query Tests","Typescript Client","",""
"","2","testInvalidAuthorizationHeader()","Structures Core","Sun Feb 08 01:39:10 UTC 2026","passed","Sun Feb 08 01:39:10 UTC 2026","","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","testInvalidAuthorizationHeader"
"","2","testInvalidAuthorizationHeaderExceptionDetails()","Structures Core","Sun Feb 08 01:39:10 UTC 2026","passed","Sun Feb 08 01:39:10 UTC 2026","","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","testInvalidAuthorizationHeaderExceptionDetails"
"","6303","Aggregate Test","End To End Tests","Sun Feb 08 02:06:24 UTC 2026","passed","Sun Feb 08 02:06:30 UTC 2026","Named Query Tests","Typescript Client","",""
"","11","testFrontendConfigurationEndpoint_JsonStructure()","Structures Core","Sun Feb 08 01:39:45 UTC 2026","passed","Sun Feb 08 01:39:45 UTC 2026","","org.kinotic.structures.tests.frontend.FrontendConfigurationIntegrationTest","org.kinotic.structures.tests.frontend.FrontendConfigurationIntegrationTest","testFrontendConfigurationEndpoint_JsonStructure"
"","7","testClearCaches()","Structures Core","Sun Feb 08 01:39:07 UTC 2026","passed","Sun Feb 08 01:39:07 UTC 2026","","org.kinotic.structures.tests.auth.JwksServiceTest","org.kinotic.structures.tests.auth.JwksServiceTest","testClearCaches"
"","96","testValidAudienceWithPowerUserRole()","Structures Core","Sun Feb 08 01:39:00 UTC 2026","passed","Sun Feb 08 01:39:00 UTC 2026","","org.kinotic.structures.tests.auth.AccessControlTest","org.kinotic.structures.tests.auth.AccessControlTest","testValidAudienceWithPowerUserRole"
"","1005","whenCreateTableWithNumericTypes_thenTableCreated()","Structures Core","Sun Feb 08 01:40:09 UTC 2026","passed","Sun Feb 08 01:40:10 UTC 2026","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenCreateTableWithNumericTypes_thenTableCreated"
"","276","testCreateAndDeleteItem()","Structures Core","Sun Feb 08 01:39:34 UTC 2026","passed","Sun Feb 08 01:39:34 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testCreateAndDeleteItem"
"","873","Test Bulk Stream Write","End To End Tests","Sun Feb 08 02:06:25 UTC 2026","passed","Sun Feb 08 02:06:26 UTC 2026","Data Stream Tests","Typescript Client","",""
"","51","Can get person by ID","End To End Tests","Sun Feb 08 02:06:14 UTC 2026","passed","Sun Feb 08 02:06:14 UTC 2026","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","1442","Test Bulk CRUD","End To End Tests","Sun Feb 08 02:06:21 UTC 2026","passed","Sun Feb 08 02:06:23 UTC 2026","Admin EntityService Tests","Typescript Client","",""
"","3010","whenUpdate_thenDataUpdated()","Structures Core","Sun Feb 08 01:39:55 UTC 2026","passed","Sun Feb 08 01:39:58 UTC 2026","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenUpdate_thenDataUpdated"
"","540","testBulk()","Structures Core","Sun Feb 08 01:39:23 UTC 2026","passed","Sun Feb 08 01:39:24 UTC 2026","","org.kinotic.structures.tests.core.entity.BulkUpdateTests","org.kinotic.structures.tests.core.entity.BulkUpdateTests","testBulk"
"","883","Test Multiple Writes Maintain Data Integrity","End To End Tests","Sun Feb 08 02:06:24 UTC 2026","passed","Sun Feb 08 02:06:25 UTC 2026","Data Stream Tests","Typescript Client","",""
"","709","Test Bulk CRUD","End To End Tests","Sun Feb 08 02:06:36 UTC 2026","passed","Sun Feb 08 02:06:37 UTC 2026","Versioned Tests","Typescript Client","",""
"","1","testPolicyEvaluatorWithSuccessfulOperations()","Structures Core","Sun Feb 08 01:39:39 UTC 2026","passed","Sun Feb 08 01:39:39 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulOperations"
"","13","createStructureInvalidField()","Structures Core","Sun Feb 08 01:39:42 UTC 2026","passed","Sun Feb 08 01:39:42 UTC 2026","","org.kinotic.structures.tests.core.structure.StructureCrudTests","org.kinotic.structures.tests.core.structure.StructureCrudTests","createStructureInvalidField"
"","7","should handle concurrent entity operations during cache eviction","K8s Cache Eviction Tests","Sun Feb 08 02:06:08 UTC 2026","passed","Sun Feb 08 02:06:08 UTC 2026","","","",""
"","3","testExtractValueFromPath_TypeMismatch()","Structures Core","Sun Feb 08 01:39:12 UTC 2026","passed","Sun Feb 08 01:39:12 UTC 2026","","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","testExtractValueFromPath_TypeMismatch"
"","0","testPolicyEvaluatorWithSuccessfulLastName()","Structures Core","Sun Feb 08 01:39:39 UTC 2026","passed","Sun Feb 08 01:39:39 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulLastName"
"","865","Test Cursor Based Paging With Iterator No Data","End To End Tests","Sun Feb 08 02:06:25 UTC 2026","passed","Sun Feb 08 02:06:25 UTC 2026","EntityService Tests","Typescript Client","",""
"","1230","Test Cursor Based Paging","End To End Tests","Sun Feb 08 02:06:21 UTC 2026","passed","Sun Feb 08 02:06:22 UTC 2026","EntityService Tests","Typescript Client","",""
"","107","testFindByIds()","Structures Core","Sun Feb 08 01:39:36 UTC 2026","passed","Sun Feb 08 01:39:37 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testFindByIds"
"","700","Test Cursor Based Paging With Iterator Single Page","End To End Tests","Sun Feb 08 02:06:24 UTC 2026","passed","Sun Feb 08 02:06:25 UTC 2026","EntityService Tests","Typescript Client","",""
"","6608","testMultiTenantSearch()","Structures Core","Sun Feb 08 01:39:27 UTC 2026","passed","Sun Feb 08 01:39:34 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testMultiTenantSearch"
"","30","testNoAuthorizationHeader()","Structures Core","Sun Feb 08 01:39:10 UTC 2026","passed","Sun Feb 08 01:39:10 UTC 2026","","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","testNoAuthorizationHeader"
"","9","testJwtTokenWithoutIssuer()","Structures Core","Sun Feb 08 01:39:07 UTC 2026","passed","Sun Feb 08 01:39:07 UTC 2026","","org.kinotic.structures.tests.auth.JwksServiceTest","org.kinotic.structures.tests.auth.JwksServiceTest","testJwtTokenWithoutIssuer"
"","128","Can delete person","End To End Tests","Sun Feb 08 02:06:14 UTC 2026","passed","Sun Feb 08 02:06:14 UTC 2026","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","98","testValidAudienceWithAdminRole()","Structures Core","Sun Feb 08 01:39:00 UTC 2026","passed","Sun Feb 08 01:39:00 UTC 2026","","org.kinotic.structures.tests.auth.AccessControlTest","org.kinotic.structures.tests.auth.AccessControlTest","testValidAudienceWithAdminRole"
"","1377","Test CountByQuery and DeleteByQuery","End To End Tests","Sun Feb 08 02:06:20 UTC 2026","passed","Sun Feb 08 02:06:21 UTC 2026","Admin EntityService Tests","Typescript Client","",""
"","0","testPolicyEvaluatorWithoutOperations()","Structures Core","Sun Feb 08 01:39:39 UTC 2026","passed","Sun Feb 08 01:39:39 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithoutOperations"
"","2683","testValidAudienceWithNoRoles()","Structures Core","Sun Feb 08 01:38:57 UTC 2026","passed","Sun Feb 08 01:39:00 UTC 2026","","org.kinotic.structures.tests.auth.AccessControlTest","org.kinotic.structures.tests.auth.AccessControlTest","testValidAudienceWithNoRoles"
"","2151","Test FindByIds","End To End Tests","Sun Feb 08 02:06:15 UTC 2026","passed","Sun Feb 08 02:06:17 UTC 2026","Admin EntityService Tests","Typescript Client","",""
"","3","testJwksServiceInitialization()","Structures Core","Sun Feb 08 01:39:07 UTC 2026","passed","Sun Feb 08 01:39:07 UTC 2026","","org.kinotic.structures.tests.auth.JwksServiceTest","org.kinotic.structures.tests.auth.JwksServiceTest","testJwksServiceInitialization"
"","135","findMissingEntity()","Structures Core","Sun Feb 08 01:39:36 UTC 2026","passed","Sun Feb 08 01:39:36 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","findMissingEntity"
"","6068","whenReindexWithScript_thenDataTransformed()","Structures Core","Sun Feb 08 01:39:47 UTC 2026","passed","Sun Feb 08 01:39:54 UTC 2026","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenReindexWithScript_thenDataTransformed"
"","1129","bulkUpdateObjectWithMultipleIds()","Structures Core","Sun Feb 08 01:39:22 UTC 2026","passed","Sun Feb 08 01:39:23 UTC 2026","","org.kinotic.structures.tests.core.entity.BulkUpdateTests","org.kinotic.structures.tests.core.entity.BulkUpdateTests","bulkUpdateObjectWithMultipleIds"
"","516","whenCreateTableWithNotIndexedFields_thenFieldsNotIndexed()","Structures Core","Sun Feb 08 01:40:14 UTC 2026","passed","Sun Feb 08 01:40:15 UTC 2026","","org.kinotic.structures.tests.sql.NotIndexedTypeTest","org.kinotic.structures.tests.sql.NotIndexedTypeTest","whenCreateTableWithNotIndexedFields_thenFieldsNotIndexed"
"","674","Test Stream Time Range Search","End To End Tests","Sun Feb 08 02:06:27 UTC 2026","passed","Sun Feb 08 02:06:27 UTC 2026","Data Stream Tests","Typescript Client","",""
"","522","testCountByQuery()","Structures Core","Sun Feb 08 01:39:34 UTC 2026","passed","Sun Feb 08 01:39:34 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testCountByQuery"
"","3","testExtractValueFromPath_EmptyPath()","Structures Core","Sun Feb 08 01:39:12 UTC 2026","passed","Sun Feb 08 01:39:12 UTC 2026","","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","testExtractValueFromPath_EmptyPath"
"","169","tryOperationsOnPublishedStructure()","Structures Core","Sun Feb 08 01:39:42 UTC 2026","passed","Sun Feb 08 01:39:42 UTC 2026","","org.kinotic.structures.tests.core.structure.StructureCrudTests","org.kinotic.structures.tests.core.structure.StructureCrudTests","tryOperationsOnPublishedStructure"
"","579","Test Optimistic Locking","End To End Tests","Sun Feb 08 02:06:36 UTC 2026","passed","Sun Feb 08 02:06:36 UTC 2026","Versioned Tests","Typescript Client","",""
"","5","testCaseInsensitiveAuthorizationHeader()","Structures Core","Sun Feb 08 01:39:09 UTC 2026","passed","Sun Feb 08 01:39:09 UTC 2026","","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","testCaseInsensitiveAuthorizationHeader"
"","0","whenBuildingOrClause_thenCorrectQueryBuilt()","Structures Core","Sun Feb 08 01:40:17 UTC 2026","passed","Sun Feb 08 01:40:17 UTC 2026","","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","whenBuildingOrClause_thenCorrectQueryBuilt"
"","1","whenBuildingAndClause_thenCorrectQueryBuilt()","Structures Core","Sun Feb 08 01:40:17 UTC 2026","passed","Sun Feb 08 01:40:17 UTC 2026","","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","whenBuildingAndClause_thenCorrectQueryBuilt"
"","96","testFrontendConfigurationEndpoint_EndpointAccessibility()","Structures Core","Sun Feb 08 01:39:45 UTC 2026","passed","Sun Feb 08 01:39:45 UTC 2026","","org.kinotic.structures.tests.frontend.FrontendConfigurationIntegrationTest","org.kinotic.structures.tests.frontend.FrontendConfigurationIntegrationTest","testFrontendConfigurationEndpoint_EndpointAccessibility"
"","5467","Test Basic CRUD","End To End Tests","Sun Feb 08 02:06:30 UTC 2026","passed","Sun Feb 08 02:06:36 UTC 2026","Versioned Tests","Typescript Client","",""
"","55","testValidAudienceWithValidRoles()","Structures Core","Sun Feb 08 01:39:04 UTC 2026","passed","Sun Feb 08 01:39:04 UTC 2026","","org.kinotic.structures.tests.auth.AdminProviderAccessControlTest","org.kinotic.structures.tests.auth.AdminProviderAccessControlTest","testValidAudienceWithValidRoles"
"","2227","createPublishAndDeleteStructure()","Structures Core","Sun Feb 08 01:39:40 UTC 2026","passed","Sun Feb 08 01:39:42 UTC 2026","","org.kinotic.structures.tests.core.structure.StructureCrudTests","org.kinotic.structures.tests.core.structure.StructureCrudTests","createPublishAndDeleteStructure"
"","809","Test Cursor Based Paging With Iterator","End To End Tests","Sun Feb 08 02:06:22 UTC 2026","passed","Sun Feb 08 02:06:23 UTC 2026","EntityService Tests","Typescript Client","",""
"","5","testValidBearerHeaderWithInvalidToken()","Structures Core","Sun Feb 08 01:39:10 UTC 2026","passed","Sun Feb 08 01:39:10 UTC 2026","","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","testValidBearerHeaderWithInvalidToken"
"","168","testFindById()","Structures Core","Sun Feb 08 01:39:36 UTC 2026","passed","Sun Feb 08 01:39:36 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testFindById"
"","77","testUnauthorizedClientWithAdminUserFails()","Structures Core","Sun Feb 08 01:39:14 UTC 2026","passed","Sun Feb 08 01:39:15 UTC 2026","","org.kinotic.structures.tests.auth.UnauthorizedProviderAccessControlTest","org.kinotic.structures.tests.auth.UnauthorizedProviderAccessControlTest","testUnauthorizedClientWithAdminUserFails"
"","4","testAuthorizeReadFailsDueToFieldPolicy()","Structures Core","Sun Feb 08 01:39:39 UTC 2026","passed","Sun Feb 08 01:39:39 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadFailsDueToFieldPolicy"
"","1293","Test CountByQuery","End To End Tests","Sun Feb 08 02:06:19 UTC 2026","passed","Sun Feb 08 02:06:20 UTC 2026","Admin EntityService Tests","Typescript Client","",""
"","308","testPartialUpdate()","Structures Core","Sun Feb 08 01:39:35 UTC 2026","passed","Sun Feb 08 01:39:36 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testPartialUpdate"
"","451","testSearch()","Structures Core","Sun Feb 08 01:39:37 UTC 2026","passed","Sun Feb 08 01:39:37 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testSearch"
"","178","Can find people by IDs across specific tenants","End To End Tests","Sun Feb 08 02:06:15 UTC 2026","passed","Sun Feb 08 02:06:15 UTC 2026","Multitenant Selection Operations","OpenAPI Client","",""
"","935","Test Offset Based Paging With Iterator","End To End Tests","Sun Feb 08 02:06:25 UTC 2026","passed","Sun Feb 08 02:06:26 UTC 2026","EntityService Tests","Typescript Client","",""
