"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","47","testRawCRI1()","","Fri Mar 06 08:18:49 UTC 2026","passed","Fri Mar 06 08:18:49 UTC 2026","","org.kinotic.core.internal.api.CRITests","org.kinotic.core.internal.api.CRITests","testRawCRI1"
"","12","testPutMapOfSimpleObjects()","","Fri Mar 06 08:19:01 UTC 2026","passed","Fri Mar 06 08:19:01 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testPutMapOfSimpleObjects"
"","4","testMonoStringNull()","","Fri Mar 06 08:19:02 UTC 2026","passed","Fri Mar 06 08:19:02 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testMonoStringNull"
"","22","testABunchOfArguments()","","Fri Mar 06 08:19:01 UTC 2026","passed","Fri Mar 06 08:19:01 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testABunchOfArguments"
"","78","testPutListOfSimpleObjects()","","Fri Mar 06 08:19:01 UTC 2026","passed","Fri Mar 06 08:19:01 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testPutListOfSimpleObjects"
"","4","testLastArgParticipant()","","Fri Mar 06 08:19:02 UTC 2026","passed","Fri Mar 06 08:19:02 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testLastArgParticipant"
"","6","testFirstArgParticipant()","","Fri Mar 06 08:19:02 UTC 2026","passed","Fri Mar 06 08:19:02 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testFirstArgParticipant"
"","8","testSendCollection()","","Fri Mar 06 08:19:01 UTC 2026","passed","Fri Mar 06 08:19:01 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testSendCollection"
"","12","testMultipleRequests()","","Fri Mar 06 08:19:01 UTC 2026","passed","Fri Mar 06 08:19:01 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testMultipleRequests"
"","4","testReceiveCollection()","","Fri Mar 06 08:19:02 UTC 2026","passed","Fri Mar 06 08:19:02 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testReceiveCollection"
