"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7181","Aggregate With Parameter and Tenant Selection Test","End To End Tests","Wed Oct 29 03:40:51 GMT 2025","broken","Wed Oct 29 03:40:59 GMT 2025","Admin Named Query Tests","Typescript Client","",""
"","8635","Test Basic CRUD","End To End Tests","Wed Oct 29 03:40:25 GMT 2025","broken","Wed Oct 29 03:40:34 GMT 2025","Admin EntityService Tests","Typescript Client","",""
"","700","testCreateAndDeleteByQuery()","Structures Core","Wed Oct 29 03:38:43 GMT 2025","passed","Wed Oct 29 03:38:44 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCreateAndDeleteByQuery"
"","573","testCountByQuery()","Structures Core","Wed Oct 29 03:38:41 GMT 2025","passed","Wed Oct 29 03:38:41 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCountByQuery"
"","445","testSearch()","Structures Core","Wed Oct 29 03:38:44 GMT 2025","passed","Wed Oct 29 03:38:45 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testSearch"
"","579","Test Bulk CRUD","End To End Tests","Wed Oct 29 03:40:55 GMT 2025","broken","Wed Oct 29 03:40:56 GMT 2025","Versioned Tests","Typescript Client","",""
"","173","testFindByIds()","Structures Core","Wed Oct 29 03:38:44 GMT 2025","passed","Wed Oct 29 03:38:44 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindByIds"
"","272","testFindByIdsNoneFound()","Structures Core","Wed Oct 29 03:38:42 GMT 2025","passed","Wed Oct 29 03:38:43 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindByIdsNoneFound"
"","997","Test Alert Schema Evolution - Remove Field (Breaking)","End To End Tests","Wed Oct 29 03:40:49 GMT 2025","broken","Wed Oct 29 03:40:50 GMT 2025","Data Stream Tests","Typescript Client","",""
"","266","createPublishAndDeleteStructure()","Structures Core","Wed Oct 29 03:38:47 GMT 2025","passed","Wed Oct 29 03:38:47 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","createPublishAndDeleteStructure"
"","572","Test Stream Time Range Search","End To End Tests","Wed Oct 29 03:40:46 GMT 2025","broken","Wed Oct 29 03:40:47 GMT 2025","Data Stream Tests","Typescript Client","",""
"","80","Can create a person","End To End Tests","Wed Oct 29 03:40:33 GMT 2025","passed","Wed Oct 29 03:40:33 GMT 2025","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","1207","Test CountByQuery","End To End Tests","Wed Oct 29 03:40:36 GMT 2025","broken","Wed Oct 29 03:40:38 GMT 2025","EntityService Tests","Typescript Client","",""
"","582","Test Offset Based Paging With Iterator No Data","End To End Tests","Wed Oct 29 03:40:44 GMT 2025","broken","Wed Oct 29 03:40:45 GMT 2025","EntityService Tests","Typescript Client","",""
"","153","Can find people by IDs across specific tenants","End To End Tests","Wed Oct 29 03:40:34 GMT 2025","passed","Wed Oct 29 03:40:34 GMT 2025","Multitenant Selection Operations","OpenAPI Client","",""
"","1","testPolicyEvaluatorWithSuccessfulOperations()","Structures Core","Wed Oct 29 03:38:47 GMT 2025","passed","Wed Oct 29 03:38:47 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulOperations"
"","645","Test Bulk Stream Write","End To End Tests","Wed Oct 29 03:40:45 GMT 2025","broken","Wed Oct 29 03:40:46 GMT 2025","Data Stream Tests","Typescript Client","",""
"","799","Test Alert Schema Evolution - Add Field (Non-Breaking)","End To End Tests","Wed Oct 29 03:40:48 GMT 2025","broken","Wed Oct 29 03:40:49 GMT 2025","Data Stream Tests","Typescript Client","",""
"","38","createStructureWithSameNameError()","Structures Core","Wed Oct 29 03:38:47 GMT 2025","passed","Wed Oct 29 03:38:47 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","createStructureWithSameNameError"
"","1121","Test Cursor Based Paging With Iterator","End To End Tests","Wed Oct 29 03:40:40 GMT 2025","broken","Wed Oct 29 03:40:41 GMT 2025","EntityService Tests","Typescript Client","",""
"","1212","Test CountByQuery","End To End Tests","Wed Oct 29 03:40:37 GMT 2025","broken","Wed Oct 29 03:40:38 GMT 2025","Admin EntityService Tests","Typescript Client","",""
"","411","Test Update Fails","End To End Tests","Wed Oct 29 03:40:57 GMT 2025","broken","Wed Oct 29 03:40:57 GMT 2025","Versioned Tests","Typescript Client","",""
"","1012","Test FindByIds and None Found","End To End Tests","Wed Oct 29 03:40:35 GMT 2025","broken","Wed Oct 29 03:40:36 GMT 2025","EntityService Tests","Typescript Client","",""
"","8361","Test Basic CRUD","End To End Tests","Wed Oct 29 03:40:25 GMT 2025","broken","Wed Oct 29 03:40:34 GMT 2025","EntityService Tests","Typescript Client","",""
"","1254","Test FindByIds and None Found","End To End Tests","Wed Oct 29 03:40:36 GMT 2025","broken","Wed Oct 29 03:40:37 GMT 2025","Admin EntityService Tests","Typescript Client","",""
"","0","testPolicyEvaluatorWithoutOperations()","Structures Core","Wed Oct 29 03:38:47 GMT 2025","passed","Wed Oct 29 03:38:47 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithoutOperations"
"","881","Test CountByQuery and DeleteByQuery","End To End Tests","Wed Oct 29 03:40:38 GMT 2025","broken","Wed Oct 29 03:40:38 GMT 2025","EntityService Tests","Typescript Client","",""
"","706","Test Offset Based Paging With Iterator","End To End Tests","Wed Oct 29 03:40:42 GMT 2025","broken","Wed Oct 29 03:40:43 GMT 2025","EntityService Tests","Typescript Client","",""
"","498","testFindAll()","Structures Core","Wed Oct 29 03:38:41 GMT 2025","passed","Wed Oct 29 03:38:42 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindAll"
"","34","OpenApi Schema loads","End To End Tests","Wed Oct 29 03:41:00 GMT 2025","passed","Wed Oct 29 03:41:00 GMT 2025","","","",""
"","470","Test Save Multiple","End To End Tests","Wed Oct 29 03:40:52 GMT 2025","broken","Wed Oct 29 03:40:52 GMT 2025","Named Query Tests","Typescript Client","",""
"","227","Can delete person","End To End Tests","Wed Oct 29 03:40:33 GMT 2025","passed","Wed Oct 29 03:40:34 GMT 2025","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","7","createStructureInvalidField()","Structures Core","Wed Oct 29 03:38:47 GMT 2025","passed","Wed Oct 29 03:38:47 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","createStructureInvalidField"
"","8030","Aggregate Test","End To End Tests","Wed Oct 29 03:40:42 GMT 2025","broken","Wed Oct 29 03:40:50 GMT 2025","Named Query Tests","Typescript Client","",""
"","338","OpenApi Schema loads","End To End Tests","Wed Oct 29 03:40:33 GMT 2025","passed","Wed Oct 29 03:40:33 GMT 2025","","OpenAPI Client","",""
"","1","testAuthorizeWriteFailsDueToOperationPolicy()","Structures Core","Wed Oct 29 03:38:47 GMT 2025","passed","Wed Oct 29 03:38:47 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteFailsDueToOperationPolicy"
"","1","testAuthorizeWithEntityOnlyPolicies()","Structures Core","Wed Oct 29 03:38:47 GMT 2025","passed","Wed Oct 29 03:38:47 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithEntityOnlyPolicies"
"","591","Test Cursor Based Paging With Iterator Single Page","End To End Tests","Wed Oct 29 03:40:41 GMT 2025","broken","Wed Oct 29 03:40:42 GMT 2025","EntityService Tests","Typescript Client","",""
"","320","Can bulk save people across multiple tenants and retrieve them selectively","End To End Tests","Wed Oct 29 03:40:34 GMT 2025","passed","Wed Oct 29 03:40:34 GMT 2025","Multitenant Selection Operations","OpenAPI Client","",""
"","1","testAuthorizeDeniedWithEntityOnlyPolicies()","Structures Core","Wed Oct 29 03:38:47 GMT 2025","passed","Wed Oct 29 03:38:47 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeDeniedWithEntityOnlyPolicies"
"","7562","Test Basic CRUD","End To End Tests","Wed Oct 29 03:40:47 GMT 2025","broken","Wed Oct 29 03:40:55 GMT 2025","Versioned Tests","Typescript Client","",""
"","29","tryOperationOnNotPublishedStructure()","Structures Core","Wed Oct 29 03:38:47 GMT 2025","passed","Wed Oct 29 03:38:47 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","tryOperationOnNotPublishedStructure"
"","1022","Test Cursor Based Paging","End To End Tests","Wed Oct 29 03:40:38 GMT 2025","broken","Wed Oct 29 03:40:40 GMT 2025","EntityService Tests","Typescript Client","",""
"","1","testPolicyEvaluatorWithMissingDomainPolicy()","Structures Core","Wed Oct 29 03:38:47 GMT 2025","passed","Wed Oct 29 03:38:47 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithMissingDomainPolicy"
"","0","testPolicyEvaluatorWithFailedOperations()","Structures Core","Wed Oct 29 03:38:47 GMT 2025","passed","Wed Oct 29 03:38:47 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithFailedOperations"
"","726","Test Delete By Query","End To End Tests","Wed Oct 29 03:40:47 GMT 2025","broken","Wed Oct 29 03:40:48 GMT 2025","Data Stream Tests","Typescript Client","",""
"","620","Test FindByIds","End To End Tests","Wed Oct 29 03:40:56 GMT 2025","broken","Wed Oct 29 03:40:57 GMT 2025","Versioned Tests","Typescript Client","",""
"","529","Test Cursor Based Paging With Iterator Uneven Pages","End To End Tests","Wed Oct 29 03:40:41 GMT 2025","broken","Wed Oct 29 03:40:41 GMT 2025","EntityService Tests","Typescript Client","",""
"","186","testCreateAndDeleteItem()","Structures Core","Wed Oct 29 03:38:41 GMT 2025","passed","Wed Oct 29 03:38:41 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCreateAndDeleteItem"
"","1213","Test CountByQuery and DeleteByQuery","End To End Tests","Wed Oct 29 03:40:38 GMT 2025","broken","Wed Oct 29 03:40:39 GMT 2025","Admin EntityService Tests","Typescript Client","",""
"","799","Test Offset Based Paging With Iterator Uneven Pages","End To End Tests","Wed Oct 29 03:40:43 GMT 2025","broken","Wed Oct 29 03:40:44 GMT 2025","EntityService Tests","Typescript Client","",""
"","22","OpenApi Schema loads","End To End Tests","Wed Oct 29 03:41:03 GMT 2025","passed","Wed Oct 29 03:41:03 GMT 2025","","","",""
"","469","testCount()","Structures Core","Wed Oct 29 03:38:42 GMT 2025","passed","Wed Oct 29 03:38:42 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCount"
"","331","bulkSaveObjectWithMultipleIds()","Structures Core","Wed Oct 29 03:38:31 GMT 2025","passed","Wed Oct 29 03:38:32 GMT 2025","","org.kinotic.structures.entity.BulkUpdateTests","org.kinotic.structures.entity.BulkUpdateTests","bulkSaveObjectWithMultipleIds"
"","66","Can get person by ID","End To End Tests","Wed Oct 29 03:40:33 GMT 2025","passed","Wed Oct 29 03:40:33 GMT 2025","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","735","testBulk()","Structures Core","Wed Oct 29 03:38:31 GMT 2025","passed","Wed Oct 29 03:38:31 GMT 2025","","org.kinotic.structures.entity.BulkUpdateTests","org.kinotic.structures.entity.BulkUpdateTests","testBulk"
"","1702","Test FindByIds","End To End Tests","Wed Oct 29 03:40:34 GMT 2025","broken","Wed Oct 29 03:40:36 GMT 2025","Admin EntityService Tests","Typescript Client","",""
"","743","Test Bulk CRUD","End To End Tests","Wed Oct 29 03:40:45 GMT 2025","broken","Wed Oct 29 03:40:46 GMT 2025","EntityService Tests","Typescript Client","",""
"","1","testSharedPolicyManagerInitialization()","Structures Core","Wed Oct 29 03:38:47 GMT 2025","passed","Wed Oct 29 03:38:47 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testSharedPolicyManagerInitialization"
"","8127","Test Basic Stream Write and Search","End To End Tests","Wed Oct 29 03:40:36 GMT 2025","broken","Wed Oct 29 03:40:44 GMT 2025","Data Stream Tests","Typescript Client","",""
"","144","tryOperationsOnPublishedStructure()","Structures Core","Wed Oct 29 03:38:47 GMT 2025","passed","Wed Oct 29 03:38:47 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","tryOperationsOnPublishedStructure"
"","1","testAuthorizeReadOperationWithNoFieldPolicies()","Structures Core","Wed Oct 29 03:38:47 GMT 2025","passed","Wed Oct 29 03:38:47 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadOperationWithNoFieldPolicies"
"","597","Test Stream Filtering by Severity","End To End Tests","Wed Oct 29 03:40:46 GMT 2025","broken","Wed Oct 29 03:40:46 GMT 2025","Data Stream Tests","Typescript Client","",""
"","1281","Test Bulk CRUD","End To End Tests","Wed Oct 29 03:40:39 GMT 2025","broken","Wed Oct 29 03:40:41 GMT 2025","Admin EntityService Tests","Typescript Client","",""
"","641","Test Multiple Writes Maintain Data Integrity","End To End Tests","Wed Oct 29 03:40:44 GMT 2025","broken","Wed Oct 29 03:40:45 GMT 2025","Data Stream Tests","Typescript Client","",""
"","284","testPartialUpdate()","Structures Core","Wed Oct 29 03:38:43 GMT 2025","passed","Wed Oct 29 03:38:43 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testPartialUpdate"
"","627","Test Optimistic Locking","End To End Tests","Wed Oct 29 03:40:55 GMT 2025","broken","Wed Oct 29 03:40:55 GMT 2025","Versioned Tests","Typescript Client","",""
"","231","findMissingEntity()","Structures Core","Wed Oct 29 03:38:44 GMT 2025","passed","Wed Oct 29 03:38:44 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","findMissingEntity"
"","8728","testMultiTenantSearch()","Structures Core","Wed Oct 29 03:38:32 GMT 2025","passed","Wed Oct 29 03:38:41 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testMultiTenantSearch"
"","6","testAuthorizeWithNoPoliciesOnStructure()","Structures Core","Wed Oct 29 03:38:47 GMT 2025","passed","Wed Oct 29 03:38:47 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithNoPoliciesOnStructure"
