"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","whenUpdate_thenDataUpdated()","Structures Core","Fri Feb 06 09:29:33 UTC 2026","broken","Fri Feb 06 09:29:33 UTC 2026","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenUpdate_thenDataUpdated"
"","2","testInvalidAuthorizationHeaderExceptionDetails()","Structures Core","Fri Feb 06 09:29:25 UTC 2026","passed","Fri Feb 06 09:29:25 UTC 2026","","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","testInvalidAuthorizationHeaderExceptionDetails"
"","1","testAuthorizeDeniedWithEntityOnlyPolicies()","Structures Core","Fri Feb 06 09:29:31 UTC 2026","passed","Fri Feb 06 09:29:31 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeDeniedWithEntityOnlyPolicies"
"","1","testPolicyEvaluatorWithMissingDomainPolicy()","Structures Core","Fri Feb 06 09:29:31 UTC 2026","passed","Fri Feb 06 09:29:31 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithMissingDomainPolicy"
"","21","testInvalidJwtTokenFormat()","Structures Core","Fri Feb 06 09:29:24 UTC 2026","passed","Fri Feb 06 09:29:24 UTC 2026","","org.kinotic.structures.tests.auth.JwksServiceTest","org.kinotic.structures.tests.auth.JwksServiceTest","testInvalidJwtTokenFormat"
"","2","testInvalidAuthorizationHeader()","Structures Core","Fri Feb 06 09:29:25 UTC 2026","passed","Fri Feb 06 09:29:25 UTC 2026","","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","testInvalidAuthorizationHeader"
"","61","createAndDeleteApplication()","Structures Core","Fri Feb 06 09:29:29 UTC 2026","broken","Fri Feb 06 09:29:29 UTC 2026","","org.kinotic.structures.tests.core.application.ApplicationTests","org.kinotic.structures.tests.core.application.ApplicationTests","createAndDeleteApplication"
"","9","testJwtTokenWithoutIssuer()","Structures Core","Fri Feb 06 09:29:24 UTC 2026","passed","Fri Feb 06 09:29:24 UTC 2026","","org.kinotic.structures.tests.auth.JwksServiceTest","org.kinotic.structures.tests.auth.JwksServiceTest","testJwtTokenWithoutIssuer"
"","0","testPolicyEvaluatorWithoutOperations()","Structures Core","Fri Feb 06 09:29:31 UTC 2026","passed","Fri Feb 06 09:29:31 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithoutOperations"
"","19","bulkUpdateObjectWithMultipleIds()","Structures Core","Fri Feb 06 09:29:30 UTC 2026","broken","Fri Feb 06 09:29:30 UTC 2026","","org.kinotic.structures.tests.core.entity.BulkUpdateTests","org.kinotic.structures.tests.core.entity.BulkUpdateTests","bulkUpdateObjectWithMultipleIds"
