"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","testEventStreamWriteWithKey()","","Mon Mar 02 22:28:23 UTC 2026","passed","Mon Mar 02 22:28:23 UTC 2026","","org.kinotic.core.internal.api.event.EventStreamServiceTest","org.kinotic.core.internal.api.event.EventStreamServiceTest","testEventStreamWriteWithKey"
"","9","testMissingServiceFailure()","","Mon Mar 02 22:28:22 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testMissingServiceFailure"
"","22","testSchemaFactory()","","Mon Mar 02 22:27:57 UTC 2026","passed","Mon Mar 02 22:27:57 UTC 2026","","org.kinotic.continuum.idl.internal.TestSchemaFactory","org.kinotic.continuum.idl.internal.TestSchemaFactory","testSchemaFactory"
"","1025","testSerializeDeserializeObjectC3Type()","","Mon Mar 02 22:27:56 UTC 2026","passed","Mon Mar 02 22:27:57 UTC 2026","","org.kinotic.continuum.idl.internal.TestIdl","org.kinotic.continuum.idl.internal.TestIdl","testSerializeDeserializeObjectC3Type"
"","0","testEventStreamWriteWithoutKey()","","Mon Mar 02 22:28:23 UTC 2026","passed","Mon Mar 02 22:28:23 UTC 2026","","org.kinotic.core.internal.api.event.EventStreamServiceTest","org.kinotic.core.internal.api.event.EventStreamServiceTest","testEventStreamWriteWithoutKey"
"","6","testSendTokenBuffer()","","Mon Mar 02 22:28:22 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testSendTokenBuffer"
"","7","testMultipleRequests()","","Mon Mar 02 22:28:22 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testMultipleRequests"
"","46","testCreateFindRemove()","","Mon Mar 02 22:28:23 UTC 2026","passed","Mon Mar 02 22:28:23 UTC 2026","","org.kinotic.core.internal.api.TestSessionManager","org.kinotic.core.internal.api.TestSessionManager","testCreateFindRemove"
"","8","testSendAndReceiveCollection()","","Mon Mar 02 22:28:22 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testSendAndReceiveCollection"
"","18","testMiddleArgParticipant()","","Mon Mar 02 22:28:22 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testMiddleArgParticipant"
"","10","testNestedArrays()","","Mon Mar 02 22:28:22 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testNestedArrays"
"","6","testMonoWithVoidFromEmpty()","","Mon Mar 02 22:28:22 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testMonoWithVoidFromEmpty"
"","9","testMonoEmptyString()","","Mon Mar 02 22:28:18 UTC 2026","passed","Mon Mar 02 22:28:18 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testMonoEmptyString"
"","4","testReceiveCollection()","","Mon Mar 02 22:28:22 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testReceiveCollection"
"","20","testABunchOfArguments()","","Mon Mar 02 22:28:22 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testABunchOfArguments"
"","6","testRawCRI2()","","Mon Mar 02 22:28:10 UTC 2026","passed","Mon Mar 02 22:28:10 UTC 2026","","org.kinotic.core.internal.api.CRITests","org.kinotic.core.internal.api.CRITests","testRawCRI2"
"","5","testLastArgParticipant()","","Mon Mar 02 22:28:22 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testLastArgParticipant"
"","121","testVertxFutureNullString()","","Mon Mar 02 22:28:22 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testVertxFutureNullString"
"","4","testFirstArgParticipant()","","Mon Mar 02 22:28:22 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testFirstArgParticipant"
"","6","testMonoStringLiterallyNull()","","Mon Mar 02 22:28:22 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testMonoStringLiterallyNull"
"","28","testMissingRemoteMethodFailure()","","Mon Mar 02 22:28:22 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testMissingRemoteMethodFailure"
"","10","testPutMapOfSimpleObjects()","","Mon Mar 02 22:28:22 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testPutMapOfSimpleObjects"
"","8","testSendCollection()","","Mon Mar 02 22:28:22 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testSendCollection"
"","19","testMonoIntegerNull()","","Mon Mar 02 22:28:18 UTC 2026","passed","Mon Mar 02 22:28:18 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testMonoIntegerNull"
"","11","testSimpleObject()","","Mon Mar 02 22:28:22 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testSimpleObject"
"","103","testVertxFuture()","","Mon Mar 02 22:28:22 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testVertxFuture"
"","977","testRpcCompletableFutureString()","","Mon Mar 02 22:28:17 UTC 2026","passed","Mon Mar 02 22:28:18 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testRpcCompletableFutureString"
"","5","testMonoWithValue()","","Mon Mar 02 22:28:22 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testMonoWithValue"
"","12","testLimitedFlux()","","Mon Mar 02 22:28:22 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testLimitedFlux"
"","71","testRawCRI1()","","Mon Mar 02 22:28:10 UTC 2026","passed","Mon Mar 02 22:28:10 UTC 2026","","org.kinotic.core.internal.api.CRITests","org.kinotic.core.internal.api.CRITests","testRawCRI1"
"","24","testMonoWithVoidFromNull()","","Mon Mar 02 22:28:18 UTC 2026","passed","Mon Mar 02 22:28:18 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testMonoWithVoidFromNull"
"","4020","testInfiniteFlux()","","Mon Mar 02 22:28:18 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testInfiniteFlux"
"","6","testSendTwoArgsReturnOne()","","Mon Mar 02 22:28:22 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testSendTwoArgsReturnOne"
"","19","testPutNestedGenerics()","","Mon Mar 02 22:28:22 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testPutNestedGenerics"
"","87","testPutListOfSimpleObjects()","","Mon Mar 02 22:28:22 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testPutListOfSimpleObjects"
"","7","testMonoStringNull()","","Mon Mar 02 22:28:22 UTC 2026","passed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testMonoStringNull"
"","15","testUnknownFailure()","","Mon Mar 02 22:28:22 UTC 2026","failed","Mon Mar 02 22:28:22 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testUnknownFailure"
