"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","308","Can bulk save people across multiple tenants and retrieve them selectively","End To End Tests","Mon Mar 16 03:15:33 UTC 2026","passed","Mon Mar 16 03:15:33 UTC 2026","Multitenant Selection Operations","OpenAPI Client","",""
"","266","Can delete people across specific tenants","End To End Tests","Mon Mar 16 03:15:34 UTC 2026","passed","Mon Mar 16 03:15:34 UTC 2026","Multitenant Selection Operations","OpenAPI Client","",""
"","1531","Test FindByIds","End To End Tests","Mon Mar 16 03:15:34 UTC 2026","passed","Mon Mar 16 03:15:35 UTC 2026","EntityService Tests","Typescript Client","",""
"","778","Test Cursor Based Paging With Iterator Single Page","End To End Tests","Mon Mar 16 03:15:42 UTC 2026","passed","Mon Mar 16 03:15:43 UTC 2026","EntityService Tests","Typescript Client","",""
"","818","Test Cursor Based Paging With Iterator Uneven Pages","End To End Tests","Mon Mar 16 03:15:41 UTC 2026","passed","Mon Mar 16 03:15:42 UTC 2026","EntityService Tests","Typescript Client","",""
"","6056","Test Basic CRUD","End To End Tests","Mon Mar 16 03:15:49 UTC 2026","passed","Mon Mar 16 03:15:55 UTC 2026","Versioned Tests","Typescript Client","",""
"","764","Test Bulk CRUD","End To End Tests","Mon Mar 16 03:15:47 UTC 2026","passed","Mon Mar 16 03:15:47 UTC 2026","EntityService Tests","Typescript Client","",""
"","812","Test Stream Pagination","End To End Tests","Mon Mar 16 03:15:46 UTC 2026","passed","Mon Mar 16 03:15:46 UTC 2026","Data Stream Tests","Typescript Client","",""
"","130","Can create a person","End To End Tests","Mon Mar 16 03:15:33 UTC 2026","passed","Mon Mar 16 03:15:33 UTC 2026","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","143","Can count people across specific tenants","End To End Tests","Mon Mar 16 03:15:33 UTC 2026","passed","Mon Mar 16 03:15:33 UTC 2026","Multitenant Selection Operations","OpenAPI Client","",""
"","1153","Test Cursor Based Paging","End To End Tests","Mon Mar 16 03:15:39 UTC 2026","passed","Mon Mar 16 03:15:40 UTC 2026","EntityService Tests","Typescript Client","",""
"","750","Test Offset Based Paging With Iterator Single Page","End To End Tests","Mon Mar 16 03:15:45 UTC 2026","passed","Mon Mar 16 03:15:46 UTC 2026","EntityService Tests","Typescript Client","",""
"","1605","Test CountByQuery","End To End Tests","Mon Mar 16 03:15:36 UTC 2026","passed","Mon Mar 16 03:15:37 UTC 2026","Admin EntityService Tests","Typescript Client","",""
