"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","testPolicyEvaluatorWithMissingDomainPolicy()","Structures Core","Fri Feb 06 08:28:45 UTC 2026","passed","Fri Feb 06 08:28:45 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithMissingDomainPolicy"
"","1289","Test CountByQuery","End To End Tests","Fri Feb 06 08:33:57 UTC 2026","passed","Fri Feb 06 08:33:58 UTC 2026","Admin EntityService Tests","Typescript Client","",""
"","9","testValidBearerHeaderWithInvalidToken()","Structures Core","Fri Feb 06 08:28:11 UTC 2026","passed","Fri Feb 06 08:28:11 UTC 2026","","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","testValidBearerHeaderWithInvalidToken"
"","1300","Test CountByQuery and DeleteByQuery","End To End Tests","Fri Feb 06 08:33:58 UTC 2026","passed","Fri Feb 06 08:33:59 UTC 2026","Admin EntityService Tests","Typescript Client","",""
"","867","Aggregate With Parameter Test","End To End Tests","Fri Feb 06 08:34:09 UTC 2026","passed","Fri Feb 06 08:34:10 UTC 2026","Named Query Tests","Typescript Client","",""
"","4","testExtractValueFromPath_NestedPath()","Structures Core","Fri Feb 06 08:28:14 UTC 2026","passed","Fri Feb 06 08:28:14 UTC 2026","","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","testExtractValueFromPath_NestedPath"
"","0","testAuthorizeWriteOperationFails()","Structures Core","Fri Feb 06 08:28:45 UTC 2026","passed","Fri Feb 06 08:28:45 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteOperationFails"
"","12","testJwtTokenWithoutIssuer()","Structures Core","Fri Feb 06 08:28:08 UTC 2026","passed","Fri Feb 06 08:28:08 UTC 2026","","org.kinotic.structures.tests.auth.JwksServiceTest","org.kinotic.structures.tests.auth.JwksServiceTest","testJwtTokenWithoutIssuer"
"","123","testFetchKeyFromValidToken()","Structures Core","Fri Feb 06 08:28:08 UTC 2026","passed","Fri Feb 06 08:28:08 UTC 2026","","org.kinotic.structures.tests.auth.JwksServiceTest","org.kinotic.structures.tests.auth.JwksServiceTest","testFetchKeyFromValidToken"
"","117","testValidAudienceWithUserRole()","Structures Core","Fri Feb 06 08:28:00 UTC 2026","passed","Fri Feb 06 08:28:00 UTC 2026","","org.kinotic.structures.tests.auth.AccessControlTest","org.kinotic.structures.tests.auth.AccessControlTest","testValidAudienceWithUserRole"
"","6","testJwtTokenWithoutKid()","Structures Core","Fri Feb 06 08:28:08 UTC 2026","passed","Fri Feb 06 08:28:08 UTC 2026","","org.kinotic.structures.tests.auth.JwksServiceTest","org.kinotic.structures.tests.auth.JwksServiceTest","testJwtTokenWithoutKid"
"","6340","Test Basic Stream Write and Search","End To End Tests","Fri Feb 06 08:33:56 UTC 2026","passed","Fri Feb 06 08:34:02 UTC 2026","Data Stream Tests","Typescript Client","",""
"","108","Can get person by ID","End To End Tests","Fri Feb 06 08:33:53 UTC 2026","passed","Fri Feb 06 08:33:53 UTC 2026","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","1","whenBuildingNestedClause_thenCorrectQueryBuilt()","Structures Core","Fri Feb 06 08:29:23 UTC 2026","passed","Fri Feb 06 08:29:23 UTC 2026","","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","whenBuildingNestedClause_thenCorrectQueryBuilt"
"","7596","Test Basic CRUD","End To End Tests","Fri Feb 06 08:33:47 UTC 2026","passed","Fri Feb 06 08:33:54 UTC 2026","EntityService Tests","Typescript Client","",""
"","3015","whenUpdate_thenDataUpdated()","Structures Core","Fri Feb 06 08:29:01 UTC 2026","passed","Fri Feb 06 08:29:04 UTC 2026","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenUpdate_thenDataUpdated"
"","1000","Test Offset Based Paging With Iterator","End To End Tests","Fri Feb 06 08:34:04 UTC 2026","passed","Fri Feb 06 08:34:05 UTC 2026","EntityService Tests","Typescript Client","",""
"","9","testClearCaches()","Structures Core","Fri Feb 06 08:28:08 UTC 2026","passed","Fri Feb 06 08:28:08 UTC 2026","","org.kinotic.structures.tests.auth.JwksServiceTest","org.kinotic.structures.tests.auth.JwksServiceTest","testClearCaches"
"","1006","whenCreateTableWithNumericTypes_thenTableCreated()","Structures Core","Fri Feb 06 08:29:15 UTC 2026","passed","Fri Feb 06 08:29:16 UTC 2026","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenCreateTableWithNumericTypes_thenTableCreated"
"","4","testExtractValueFromPath_SimplePath()","Structures Core","Fri Feb 06 08:28:14 UTC 2026","passed","Fri Feb 06 08:28:14 UTC 2026","","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","testExtractValueFromPath_SimplePath"
"","276","Can delete people across specific tenants","End To End Tests","Fri Feb 06 08:33:54 UTC 2026","passed","Fri Feb 06 08:33:54 UTC 2026","Multitenant Selection Operations","OpenAPI Client","",""
"","3017","whenDelete_thenDataDeleted()","Structures Core","Fri Feb 06 08:29:12 UTC 2026","passed","Fri Feb 06 08:29:15 UTC 2026","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenDelete_thenDataDeleted"
"","872","Test FindByIds","End To End Tests","Fri Feb 06 08:34:16 UTC 2026","passed","Fri Feb 06 08:34:17 UTC 2026","Versioned Tests","Typescript Client","",""
"","1","testPolicyEvaluatorWithFailedOperations()","Structures Core","Fri Feb 06 08:28:45 UTC 2026","passed","Fri Feb 06 08:28:45 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithFailedOperations"
"","1","whenBuildingAndClause_thenCorrectQueryBuilt()","Structures Core","Fri Feb 06 08:29:23 UTC 2026","passed","Fri Feb 06 08:29:23 UTC 2026","","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","whenBuildingAndClause_thenCorrectQueryBuilt"
"","5999","whenReindex_thenDataReindexed()","Structures Core","Fri Feb 06 08:29:04 UTC 2026","passed","Fri Feb 06 08:29:10 UTC 2026","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenReindex_thenDataReindexed"
"","0","testAuthorizeWithEntityOnlyPolicies()","Structures Core","Fri Feb 06 08:28:45 UTC 2026","passed","Fri Feb 06 08:28:45 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithEntityOnlyPolicies"
"","1019","Test Alert Schema Evolution - Add Field (Non-Breaking)","End To End Tests","Fri Feb 06 08:34:07 UTC 2026","passed","Fri Feb 06 08:34:08 UTC 2026","Data Stream Tests","Typescript Client","",""
"","1009","Test Cursor Based Paging With Iterator","End To End Tests","Fri Feb 06 08:34:00 UTC 2026","passed","Fri Feb 06 08:34:01 UTC 2026","EntityService Tests","Typescript Client","",""
"","1518","Test FindByIds","End To End Tests","Fri Feb 06 08:33:54 UTC 2026","passed","Fri Feb 06 08:33:56 UTC 2026","EntityService Tests","Typescript Client","",""
"","162","Can find people by IDs across specific tenants","End To End Tests","Fri Feb 06 08:33:54 UTC 2026","passed","Fri Feb 06 08:33:54 UTC 2026","Multitenant Selection Operations","OpenAPI Client","",""
"","115","createStructureWithSameNameError()","Structures Core","Fri Feb 06 08:28:48 UTC 2026","passed","Fri Feb 06 08:28:48 UTC 2026","","org.kinotic.structures.tests.core.structure.StructureCrudTests","org.kinotic.structures.tests.core.structure.StructureCrudTests","createStructureWithSameNameError"
"","811","Test Stream Filtering by Severity","End To End Tests","Fri Feb 06 08:34:04 UTC 2026","passed","Fri Feb 06 08:34:05 UTC 2026","Data Stream Tests","Typescript Client","",""
"","201","testCreateAndDeleteItem()","Structures Core","Fri Feb 06 08:28:40 UTC 2026","passed","Fri Feb 06 08:28:40 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testCreateAndDeleteItem"
"","503","testCount()","Structures Core","Fri Feb 06 08:28:40 UTC 2026","passed","Fri Feb 06 08:28:41 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testCount"
"","493","Test Save Multiple","End To End Tests","Fri Feb 06 08:34:11 UTC 2026","passed","Fri Feb 06 08:34:11 UTC 2026","Named Query Tests","Typescript Client","",""
"","3257","testValidAudienceWithNoRoles()","Structures Core","Fri Feb 06 08:27:57 UTC 2026","passed","Fri Feb 06 08:28:00 UTC 2026","","org.kinotic.structures.tests.auth.AccessControlTest","org.kinotic.structures.tests.auth.AccessControlTest","testValidAudienceWithNoRoles"
"","1892","Test FindByIds","End To End Tests","Fri Feb 06 08:33:54 UTC 2026","passed","Fri Feb 06 08:33:55 UTC 2026","Admin EntityService Tests","Typescript Client","",""
"","22","OpenApi Schema loads","End To End Tests","Fri Feb 06 08:34:21 UTC 2026","passed","Fri Feb 06 08:34:22 UTC 2026","","","",""
"","9066","testMultiTenantSearch()","Structures Core","Fri Feb 06 08:28:30 UTC 2026","passed","Fri Feb 06 08:28:39 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testMultiTenantSearch"
"","5768","whenReindexWithScript_thenDataTransformed()","Structures Core","Fri Feb 06 08:28:54 UTC 2026","passed","Fri Feb 06 08:29:00 UTC 2026","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenReindexWithScript_thenDataTransformed"
"","696","Test Bulk CRUD","End To End Tests","Fri Feb 06 08:34:07 UTC 2026","passed","Fri Feb 06 08:34:08 UTC 2026","EntityService Tests","Typescript Client","",""
"","8575","Test Basic CRUD","End To End Tests","Fri Feb 06 08:33:45 UTC 2026","passed","Fri Feb 06 08:33:54 UTC 2026","Admin EntityService Tests","Typescript Client","",""
"","5926","Test Basic CRUD","End To End Tests","Fri Feb 06 08:34:09 UTC 2026","passed","Fri Feb 06 08:34:15 UTC 2026","Versioned Tests","Typescript Client","",""
"","4","testAuthorizeReadFailsDueToFieldPolicy()","Structures Core","Fri Feb 06 08:28:45 UTC 2026","passed","Fri Feb 06 08:28:45 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadFailsDueToFieldPolicy"
"","622","testFindByIdsNoneFound()","Structures Core","Fri Feb 06 08:28:41 UTC 2026","passed","Fri Feb 06 08:28:41 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testFindByIdsNoneFound"
"","458","testSearch()","Structures Core","Fri Feb 06 08:28:42 UTC 2026","passed","Fri Feb 06 08:28:43 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testSearch"
"","4","testNonBearerAuthorizationHeader()","Structures Core","Fri Feb 06 08:28:11 UTC 2026","passed","Fri Feb 06 08:28:11 UTC 2026","","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","testNonBearerAuthorizationHeader"
"","126","testValidAudienceWithAdminRole()","Structures Core","Fri Feb 06 08:28:00 UTC 2026","passed","Fri Feb 06 08:28:00 UTC 2026","","org.kinotic.structures.tests.auth.AccessControlTest","org.kinotic.structures.tests.auth.AccessControlTest","testValidAudienceWithAdminRole"
"","10","whenDuplicateVersionNumber_thenExceptionThrown()","Structures Core","Fri Feb 06 08:29:04 UTC 2026","passed","Fri Feb 06 08:29:04 UTC 2026","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenDuplicateVersionNumber_thenExceptionThrown"
