"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","testValidAudienceWithInsufficientRoles()","Structures Core","Thu Feb 05 10:30:19 UTC 2026","broken","Thu Feb 05 10:30:19 UTC 2026","","org.kinotic.structures.tests.auth.AdminProviderAccessControlTest","org.kinotic.structures.tests.auth.AdminProviderAccessControlTest","testValidAudienceWithInsufficientRoles"
"","1","testFindByIds()","Structures Core","Thu Feb 05 10:30:59 UTC 2026","broken","Thu Feb 05 10:30:59 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testFindByIds"
"","3","testValidTokenFromKeycloak()","Structures Core","Thu Feb 05 10:30:19 UTC 2026","broken","Thu Feb 05 10:30:19 UTC 2026","","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","testValidTokenFromKeycloak"
"","27","testAuthorizeWithNoPoliciesOnStructure()","Structures Core","Thu Feb 05 10:30:59 UTC 2026","passed","Thu Feb 05 10:30:59 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithNoPoliciesOnStructure"
"","4","testValidAudienceWithNoRoles()","Structures Core","Thu Feb 05 10:30:19 UTC 2026","broken","Thu Feb 05 10:30:19 UTC 2026","","org.kinotic.structures.tests.auth.AdminProviderAccessControlTest","org.kinotic.structures.tests.auth.AdminProviderAccessControlTest","testValidAudienceWithNoRoles"
"","761","Test Offset Based Paging With Iterator","End To End Tests","Thu Feb 05 10:32:26 UTC 2026","passed","Thu Feb 05 10:32:26 UTC 2026","EntityService Tests","Typescript Client","",""
"","593","Test Offset Based Paging With Iterator No Data","End To End Tests","Thu Feb 05 10:32:28 UTC 2026","passed","Thu Feb 05 10:32:28 UTC 2026","EntityService Tests","Typescript Client","",""
"","1","testSharedPolicyManagerInitialization()","Structures Core","Thu Feb 05 10:30:59 UTC 2026","passed","Thu Feb 05 10:30:59 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","testSharedPolicyManagerInitialization"
"","0","testFrontendConfigurationEndpoint_ResponseHeaders()","Structures Core","Thu Feb 05 10:31:00 UTC 2026","broken","Thu Feb 05 10:31:00 UTC 2026","","org.kinotic.structures.tests.frontend.FrontendConfigurationIntegrationTest","org.kinotic.structures.tests.frontend.FrontendConfigurationIntegrationTest","testFrontendConfigurationEndpoint_ResponseHeaders"
"","5","testExtractValueFromPath_NestedPath()","Structures Core","Thu Feb 05 10:30:20 UTC 2026","passed","Thu Feb 05 10:30:20 UTC 2026","","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","testExtractValueFromPath_NestedPath"
"","3","testAuthorizeWithEntityOnlyPolicies()","Structures Core","Thu Feb 05 10:30:59 UTC 2026","passed","Thu Feb 05 10:30:59 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithEntityOnlyPolicies"
"","0","testNoAuthorizationHeaderExceptionDetails()","Structures Core","Thu Feb 05 10:30:19 UTC 2026","broken","Thu Feb 05 10:30:19 UTC 2026","","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","testNoAuthorizationHeaderExceptionDetails"
"","1059","Test Cursor Based Paging With Iterator","End To End Tests","Thu Feb 05 10:32:22 UTC 2026","passed","Thu Feb 05 10:32:23 UTC 2026","EntityService Tests","Typescript Client","",""
"","978","Test FindByIds","End To End Tests","Thu Feb 05 10:32:38 UTC 2026","passed","Thu Feb 05 10:32:39 UTC 2026","Versioned Tests","Typescript Client","",""
"","21","testAuthorizeReadFailsDueToFieldPolicy()","Structures Core","Thu Feb 05 10:30:59 UTC 2026","passed","Thu Feb 05 10:30:59 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadFailsDueToFieldPolicy"
"","0","createStructureInvalidField()","Structures Core","Thu Feb 05 10:30:59 UTC 2026","broken","Thu Feb 05 10:30:59 UTC 2026","","org.kinotic.structures.tests.core.structure.StructureCrudTests","org.kinotic.structures.tests.core.structure.StructureCrudTests","createStructureInvalidField"
