"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1149","Test Bulk CRUD","End To End Tests","Sun Feb 01 06:36:48 UTC 2026","passed","Sun Feb 01 06:36:49 UTC 2026","Admin EntityService Tests","Typescript Client","",""
"","908","Test Alert Schema Evolution - Add Field (Non-Breaking)","End To End Tests","Sun Feb 01 06:36:55 UTC 2026","passed","Sun Feb 01 06:36:56 UTC 2026","Data Stream Tests","Typescript Client","",""
"","409","Test Update Fails","End To End Tests","Sun Feb 01 06:37:04 UTC 2026","passed","Sun Feb 01 06:37:04 UTC 2026","Versioned Tests","Typescript Client","",""
"","667","Test Cursor Based Paging With Iterator","End To End Tests","Sun Feb 01 06:36:49 UTC 2026","passed","Sun Feb 01 06:36:49 UTC 2026","EntityService Tests","Typescript Client","",""
"","5478","Test Basic CRUD","End To End Tests","Sun Feb 01 06:36:56 UTC 2026","passed","Sun Feb 01 06:37:02 UTC 2026","Versioned Tests","Typescript Client","",""
"","2","should propagate cache eviction across all pods with entity operations","K8s Cache Eviction Tests","Sun Feb 01 06:36:35 UTC 2026","passed","Sun Feb 01 06:36:35 UTC 2026","","","",""
"","644","Aggregate Pageable Test","End To End Tests","Sun Feb 01 06:36:57 UTC 2026","passed","Sun Feb 01 06:36:58 UTC 2026","Named Query Tests","Typescript Client","",""
"","67","Can get person by ID","End To End Tests","Sun Feb 01 06:36:42 UTC 2026","passed","Sun Feb 01 06:36:42 UTC 2026","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","975","Test CountByQuery and DeleteByQuery","End To End Tests","Sun Feb 01 06:36:47 UTC 2026","passed","Sun Feb 01 06:36:48 UTC 2026","EntityService Tests","Typescript Client","",""
"","6077","Aggregate Test","End To End Tests","Sun Feb 01 06:36:50 UTC 2026","passed","Sun Feb 01 06:36:56 UTC 2026","Named Query Tests","Typescript Client","",""
"","291","Can bulk save people across multiple tenants and retrieve them selectively","End To End Tests","Sun Feb 01 06:36:42 UTC 2026","passed","Sun Feb 01 06:36:43 UTC 2026","Multitenant Selection Operations","OpenAPI Client","",""
"","843","Test Cursor Based Paging With Iterator Single Page","End To End Tests","Sun Feb 01 06:36:50 UTC 2026","passed","Sun Feb 01 06:36:51 UTC 2026","EntityService Tests","Typescript Client","",""
"","760","Aggregate With Parameter Test","End To End Tests","Sun Feb 01 06:36:56 UTC 2026","passed","Sun Feb 01 06:36:57 UTC 2026","Named Query Tests","Typescript Client","",""
