"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","testCaseInsensitiveAuthorizationHeader()","Structures Core","Sun Feb 08 18:18:05 UTC 2026","passed","Sun Feb 08 18:18:05 UTC 2026","","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","testCaseInsensitiveAuthorizationHeader"
"","1202","Test CountByQuery","End To End Tests","Sun Feb 08 18:23:35 UTC 2026","passed","Sun Feb 08 18:23:36 UTC 2026","Admin EntityService Tests","Typescript Client","",""
"","117","testValidTokenFromKeycloak()","Structures Core","Sun Feb 08 18:18:05 UTC 2026","passed","Sun Feb 08 18:18:05 UTC 2026","","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","testValidTokenFromKeycloak"
"","649","Test Stream Pagination","End To End Tests","Sun Feb 08 18:23:43 UTC 2026","passed","Sun Feb 08 18:23:44 UTC 2026","Data Stream Tests","Typescript Client","",""
"","0","whenBuildingAndClause_thenCorrectQueryBuilt()","Structures Core","Sun Feb 08 18:18:56 UTC 2026","passed","Sun Feb 08 18:18:56 UTC 2026","","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","whenBuildingAndClause_thenCorrectQueryBuilt"
"","648","Test Offset Based Paging With Iterator No Data","End To End Tests","Sun Feb 08 18:23:44 UTC 2026","passed","Sun Feb 08 18:23:45 UTC 2026","EntityService Tests","Typescript Client","",""
"","12","testJwtTokenWithoutIssuer()","Structures Core","Sun Feb 08 18:18:04 UTC 2026","passed","Sun Feb 08 18:18:04 UTC 2026","","org.kinotic.structures.tests.auth.JwksServiceTest","org.kinotic.structures.tests.auth.JwksServiceTest","testJwtTokenWithoutIssuer"
"","3","testExtractValueFromPath_NestedPath()","Structures Core","Sun Feb 08 18:18:05 UTC 2026","passed","Sun Feb 08 18:18:05 UTC 2026","","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","testExtractValueFromPath_NestedPath"
"","22","OpenApi Schema loads","End To End Tests","Sun Feb 08 18:23:59 UTC 2026","passed","Sun Feb 08 18:23:59 UTC 2026","","","",""
"","1141","testValidAudienceWithNoRoles()","Structures Core","Sun Feb 08 18:18:02 UTC 2026","passed","Sun Feb 08 18:18:03 UTC 2026","","org.kinotic.structures.tests.auth.AdminProviderAccessControlTest","org.kinotic.structures.tests.auth.AdminProviderAccessControlTest","testValidAudienceWithNoRoles"
"","4","testExtractValueFromPath_SimplePath()","Structures Core","Sun Feb 08 18:18:05 UTC 2026","passed","Sun Feb 08 18:18:05 UTC 2026","","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","testExtractValueFromPath_SimplePath"
"","1338","Test CountByQuery and DeleteByQuery","End To End Tests","Sun Feb 08 18:23:36 UTC 2026","passed","Sun Feb 08 18:23:37 UTC 2026","Admin EntityService Tests","Typescript Client","",""
"","622","Test Offset Based Paging With Iterator Single Page","End To End Tests","Sun Feb 08 18:23:43 UTC 2026","passed","Sun Feb 08 18:23:44 UTC 2026","EntityService Tests","Typescript Client","",""
"","6","whenDuplicateVersionNumber_thenExceptionThrown()","Structures Core","Sun Feb 08 18:18:40 UTC 2026","passed","Sun Feb 08 18:18:40 UTC 2026","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenDuplicateVersionNumber_thenExceptionThrown"
"","6287","Aggregate With Parameter and Tenant Selection Test","End To End Tests","Sun Feb 08 18:23:49 UTC 2026","passed","Sun Feb 08 18:23:55 UTC 2026","Admin Named Query Tests","Typescript Client","",""
"","1","testPolicyEvaluatorWithSuccessfulLastName()","Structures Core","Sun Feb 08 18:18:27 UTC 2026","passed","Sun Feb 08 18:18:27 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulLastName"
"","2","testNonBearerAuthorizationHeaderExceptionDetails()","Structures Core","Sun Feb 08 18:18:05 UTC 2026","passed","Sun Feb 08 18:18:05 UTC 2026","","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","testNonBearerAuthorizationHeaderExceptionDetails"
"","96","testValidAudienceWithInsufficientRoles()","Structures Core","Sun Feb 08 18:18:03 UTC 2026","passed","Sun Feb 08 18:18:03 UTC 2026","","org.kinotic.structures.tests.auth.AdminProviderAccessControlTest","org.kinotic.structures.tests.auth.AdminProviderAccessControlTest","testValidAudienceWithInsufficientRoles"
"","598","testExtractValueFromPath_NonExistentPath()","Structures Core","Sun Feb 08 18:18:05 UTC 2026","passed","Sun Feb 08 18:18:05 UTC 2026","","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","testExtractValueFromPath_NonExistentPath"
"","8605","testMultiTenantSearch()","Structures Core","Sun Feb 08 18:18:14 UTC 2026","passed","Sun Feb 08 18:18:22 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testMultiTenantSearch"
"","1216","Test Alert Schema Evolution - Add Field (Non-Breaking)","End To End Tests","Sun Feb 08 18:23:45 UTC 2026","passed","Sun Feb 08 18:23:46 UTC 2026","Data Stream Tests","Typescript Client","",""
"","102","testUnauthorizedClientWithAdminUserFails()","Structures Core","Sun Feb 08 18:18:07 UTC 2026","passed","Sun Feb 08 18:18:08 UTC 2026","","org.kinotic.structures.tests.auth.UnauthorizedProviderAccessControlTest","org.kinotic.structures.tests.auth.UnauthorizedProviderAccessControlTest","testUnauthorizedClientWithAdminUserFails"
"","1","testAuthorizeWithEntityOnlyPolicies()","Structures Core","Sun Feb 08 18:18:27 UTC 2026","passed","Sun Feb 08 18:18:27 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithEntityOnlyPolicies"
"","6561","Test Basic CRUD","End To End Tests","Sun Feb 08 18:23:26 UTC 2026","passed","Sun Feb 08 18:23:32 UTC 2026","EntityService Tests","Typescript Client","",""
"","6010","whenReindex_thenDataReindexed()","Structures Core","Sun Feb 08 18:18:41 UTC 2026","passed","Sun Feb 08 18:18:47 UTC 2026","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenReindex_thenDataReindexed"
"","3012","whenUpdate_thenDataUpdated()","Structures Core","Sun Feb 08 18:18:37 UTC 2026","passed","Sun Feb 08 18:18:40 UTC 2026","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenUpdate_thenDataUpdated"
"","9","testInvalidJwtTokenFormat()","Structures Core","Sun Feb 08 18:18:04 UTC 2026","passed","Sun Feb 08 18:18:04 UTC 2026","","org.kinotic.structures.tests.auth.JwksServiceTest","org.kinotic.structures.tests.auth.JwksServiceTest","testInvalidJwtTokenFormat"
"","1","testAuthorizeWriteOperationFails()","Structures Core","Sun Feb 08 18:18:27 UTC 2026","passed","Sun Feb 08 18:18:27 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteOperationFails"
"","1005","whenCreateTableWithNumericTypes_thenTableCreated()","Structures Core","Sun Feb 08 18:18:52 UTC 2026","passed","Sun Feb 08 18:18:53 UTC 2026","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenCreateTableWithNumericTypes_thenTableCreated"
"","1","testPolicyEvaluatorWithMissingDomainPolicy()","Structures Core","Sun Feb 08 18:18:27 UTC 2026","passed","Sun Feb 08 18:18:27 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithMissingDomainPolicy"
"","1457","Test FindByIds and None Found","End To End Tests","Sun Feb 08 18:23:33 UTC 2026","passed","Sun Feb 08 18:23:35 UTC 2026","Admin EntityService Tests","Typescript Client","",""
"","566","Test Optimistic Locking","End To End Tests","Sun Feb 08 18:23:53 UTC 2026","passed","Sun Feb 08 18:23:53 UTC 2026","Versioned Tests","Typescript Client","",""
"","3016","whenDelete_thenDataDeleted()","Structures Core","Sun Feb 08 18:18:49 UTC 2026","passed","Sun Feb 08 18:18:52 UTC 2026","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenDelete_thenDataDeleted"
"","464","Test Update Fails","End To End Tests","Sun Feb 08 18:23:55 UTC 2026","passed","Sun Feb 08 18:23:56 UTC 2026","Versioned Tests","Typescript Client","",""
"","220","testCreateAndDeleteItem()","Structures Core","Sun Feb 08 18:18:23 UTC 2026","passed","Sun Feb 08 18:18:23 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testCreateAndDeleteItem"
"","8","whenBuildingRangeQuery_thenCorrectQueryBuilt()","Structures Core","Sun Feb 08 18:18:56 UTC 2026","passed","Sun Feb 08 18:18:56 UTC 2026","","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","whenBuildingRangeQuery_thenCorrectQueryBuilt"
"","51","Can create a person","End To End Tests","Sun Feb 08 18:23:31 UTC 2026","passed","Sun Feb 08 18:23:31 UTC 2026","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","124","testValidAudienceWithAdminRole()","Structures Core","Sun Feb 08 18:18:01 UTC 2026","passed","Sun Feb 08 18:18:01 UTC 2026","","org.kinotic.structures.tests.auth.AccessControlTest","org.kinotic.structures.tests.auth.AccessControlTest","testValidAudienceWithAdminRole"
"","99","testValidAudienceWithPowerUserRole()","Structures Core","Sun Feb 08 18:18:03 UTC 2026","passed","Sun Feb 08 18:18:03 UTC 2026","","org.kinotic.structures.tests.auth.AdminProviderAccessControlTest","org.kinotic.structures.tests.auth.AdminProviderAccessControlTest","testValidAudienceWithPowerUserRole"
"","3","testExtractValueFromPath_ComplexNestedStructure()","Structures Core","Sun Feb 08 18:18:05 UTC 2026","passed","Sun Feb 08 18:18:05 UTC 2026","","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","testExtractValueFromPath_ComplexNestedStructure"
"","527","OpenApi Schema loads","End To End Tests","Sun Feb 08 18:23:30 UTC 2026","passed","Sun Feb 08 18:23:31 UTC 2026","","OpenAPI Client","",""
"","60","Can get person by ID","End To End Tests","Sun Feb 08 18:23:31 UTC 2026","passed","Sun Feb 08 18:23:31 UTC 2026","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","9","createStructureInvalidField()","Structures Core","Sun Feb 08 18:18:30 UTC 2026","passed","Sun Feb 08 18:18:30 UTC 2026","","org.kinotic.structures.tests.core.structure.StructureCrudTests","org.kinotic.structures.tests.core.structure.StructureCrudTests","createStructureInvalidField"
"","1","testAuthorizeWriteFailsDueToOperationPolicy()","Structures Core","Sun Feb 08 18:18:27 UTC 2026","passed","Sun Feb 08 18:18:27 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteFailsDueToOperationPolicy"
"","5","testExtractValueFromPath_ListPath()","Structures Core","Sun Feb 08 18:18:05 UTC 2026","passed","Sun Feb 08 18:18:05 UTC 2026","","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","testExtractValueFromPath_ListPath"
"","2","testNoAuthorizationHeaderExceptionDetails()","Structures Core","Sun Feb 08 18:18:05 UTC 2026","passed","Sun Feb 08 18:18:05 UTC 2026","","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","org.kinotic.structures.tests.auth.OidcAuthVerifierTest","testNoAuthorizationHeaderExceptionDetails"
"","3","testExtractValueFromPath_EmptyPath()","Structures Core","Sun Feb 08 18:18:05 UTC 2026","passed","Sun Feb 08 18:18:05 UTC 2026","","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","testExtractValueFromPath_EmptyPath"
"","99","testValidAudienceWithValidRoles()","Structures Core","Sun Feb 08 18:18:03 UTC 2026","passed","Sun Feb 08 18:18:03 UTC 2026","","org.kinotic.structures.tests.auth.AdminProviderAccessControlTest","org.kinotic.structures.tests.auth.AdminProviderAccessControlTest","testValidAudienceWithValidRoles"
"","40","tryOperationOnNotPublishedStructure()","Structures Core","Sun Feb 08 18:18:30 UTC 2026","passed","Sun Feb 08 18:18:30 UTC 2026","","org.kinotic.structures.tests.core.structure.StructureCrudTests","org.kinotic.structures.tests.core.structure.StructureCrudTests","tryOperationOnNotPublishedStructure"
"","753","Aggregate Pageable Test","End To End Tests","Sun Feb 08 18:23:47 UTC 2026","passed","Sun Feb 08 18:23:48 UTC 2026","Named Query Tests","Typescript Client","",""
"","104","testValidAudienceWithPowerUserRole()","Structures Core","Sun Feb 08 18:18:01 UTC 2026","passed","Sun Feb 08 18:18:01 UTC 2026","","org.kinotic.structures.tests.auth.AccessControlTest","org.kinotic.structures.tests.auth.AccessControlTest","testValidAudienceWithPowerUserRole"
"","1268","Test Alert Schema Evolution - Remove Field (Breaking)","End To End Tests","Sun Feb 08 18:23:46 UTC 2026","passed","Sun Feb 08 18:23:47 UTC 2026","Data Stream Tests","Typescript Client","",""
"","1","whenUsingParameterizedQueryWithoutParameters_thenExceptionThrown()","Structures Core","Sun Feb 08 18:18:56 UTC 2026","passed","Sun Feb 08 18:18:56 UTC 2026","","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","whenUsingParameterizedQueryWithoutParameters_thenExceptionThrown"
"","117","testFrontendConfigurationEndpoint_EndpointAccessibility()","Structures Core","Sun Feb 08 18:18:30 UTC 2026","passed","Sun Feb 08 18:18:30 UTC 2026","","org.kinotic.structures.tests.frontend.FrontendConfigurationIntegrationTest","org.kinotic.structures.tests.frontend.FrontendConfigurationIntegrationTest","testFrontendConfigurationEndpoint_EndpointAccessibility"
"","838","Test CountByQuery","End To End Tests","Sun Feb 08 18:23:35 UTC 2026","passed","Sun Feb 08 18:23:36 UTC 2026","EntityService Tests","Typescript Client","",""
"","11","testFrontendConfigurationEndpoint_ReturnsValidConfiguration()","Structures Core","Sun Feb 08 18:18:30 UTC 2026","passed","Sun Feb 08 18:18:30 UTC 2026","","org.kinotic.structures.tests.frontend.FrontendConfigurationIntegrationTest","org.kinotic.structures.tests.frontend.FrontendConfigurationIntegrationTest","testFrontendConfigurationEndpoint_ReturnsValidConfiguration"
"","387","testFindByIdsNoneFound()","Structures Core","Sun Feb 08 18:18:24 UTC 2026","passed","Sun Feb 08 18:18:25 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testFindByIdsNoneFound"
"","2","should handle concurrent entity operations during cache eviction","K8s Cache Eviction Tests","Sun Feb 08 18:23:24 UTC 2026","passed","Sun Feb 08 18:23:24 UTC 2026","","","",""
