"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","testAuthorizeReadFailsDueToFieldPolicy()","Structures Core","Sun Feb 08 08:03:45 UTC 2026","passed","Sun Feb 08 08:03:45 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadFailsDueToFieldPolicy"
"","1","whenReindex_thenDataReindexed()","Structures Core","Sun Feb 08 08:03:49 UTC 2026","broken","Sun Feb 08 08:03:49 UTC 2026","","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","org.kinotic.structures.tests.sql.MigrationExecutorIntegrationTest","whenReindex_thenDataReindexed"
"","5","testClearCaches()","Structures Core","Sun Feb 08 08:03:23 UTC 2026","passed","Sun Feb 08 08:03:23 UTC 2026","","org.kinotic.structures.tests.auth.JwksServiceTest","org.kinotic.structures.tests.auth.JwksServiceTest","testClearCaches"
"","2","testExtractValueFromPath_NestedPath()","Structures Core","Sun Feb 08 08:03:25 UTC 2026","passed","Sun Feb 08 08:03:25 UTC 2026","","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","testExtractValueFromPath_NestedPath"
"","0","testPolicyEvaluatorWithoutOperations()","Structures Core","Sun Feb 08 08:03:45 UTC 2026","passed","Sun Feb 08 08:03:45 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithoutOperations"
"","125","testValidAudienceWithUserRole()","Structures Core","Sun Feb 08 08:03:20 UTC 2026","passed","Sun Feb 08 08:03:20 UTC 2026","","org.kinotic.structures.tests.auth.AccessControlTest","org.kinotic.structures.tests.auth.AccessControlTest","testValidAudienceWithUserRole"
"","345","testFindByIdsNoneFound()","Structures Core","Sun Feb 08 08:03:42 UTC 2026","passed","Sun Feb 08 08:03:43 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","testFindByIdsNoneFound"
"","204","findMissingEntity()","Structures Core","Sun Feb 08 08:03:44 UTC 2026","passed","Sun Feb 08 08:03:44 UTC 2026","","org.kinotic.structures.tests.core.entity.EntityCrudTests","org.kinotic.structures.tests.core.entity.EntityCrudTests","findMissingEntity"
"","4","whenUsingParameterizedQuery_thenParameterSubstituted()","Structures Core","Sun Feb 08 08:03:50 UTC 2026","passed","Sun Feb 08 08:03:50 UTC 2026","","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","org.kinotic.structures.tests.sql.executor.QueryBuilderTest","whenUsingParameterizedQuery_thenParameterSubstituted"
"","8","testAuthorizeWithNoPoliciesOnStructure()","Structures Core","Sun Feb 08 08:03:45 UTC 2026","passed","Sun Feb 08 08:03:45 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.tests.core.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithNoPoliciesOnStructure"
"","1148","testUnauthorizedClientAlwaysFails()","Structures Core","Sun Feb 08 08:03:25 UTC 2026","passed","Sun Feb 08 08:03:27 UTC 2026","","org.kinotic.structures.tests.auth.UnauthorizedProviderAccessControlTest","org.kinotic.structures.tests.auth.UnauthorizedProviderAccessControlTest","testUnauthorizedClientAlwaysFails"
"","1","testPolicyEvaluatorWithSuccessfulOperations()","Structures Core","Sun Feb 08 08:03:45 UTC 2026","passed","Sun Feb 08 08:03:45 UTC 2026","","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.tests.core.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulOperations"
"","3","testExtractValueFromPath_SimplePath()","Structures Core","Sun Feb 08 08:03:25 UTC 2026","passed","Sun Feb 08 08:03:25 UTC 2026","","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","testExtractValueFromPath_SimplePath"
"","3","testExtractValueFromPath_ListPath()","Structures Core","Sun Feb 08 08:03:25 UTC 2026","passed","Sun Feb 08 08:03:25 UTC 2026","","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","org.kinotic.structures.tests.auth.OidcSecurityServiceTest","testExtractValueFromPath_ListPath"
