"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","759","Test Stream Filtering by Severity","End To End Tests","Sun Feb 01 20:51:13 UTC 2026","passed","Sun Feb 01 20:51:14 UTC 2026","Data Stream Tests","Typescript Client","",""
"","12","testFrontendConfigurationEndpoint_ResponseHeaders()","Structures Core","Sun Feb 01 20:46:37 UTC 2026","passed","Sun Feb 01 20:46:37 UTC 2026","","org.mindignited.structures.structuresserver.tests.frontend.FrontendConfigurationIntegrationTest","org.mindignited.structures.structuresserver.tests.frontend.FrontendConfigurationIntegrationTest","testFrontendConfigurationEndpoint_ResponseHeaders"
"","529","testSearch()","Structures Core","Sun Feb 01 20:46:00 UTC 2026","passed","Sun Feb 01 20:46:00 UTC 2026","","org.mindignited.structures.core.entity.EntityCrudTests","org.mindignited.structures.core.entity.EntityCrudTests","testSearch"
"","6","testClearCaches()","Structures Core","Sun Feb 01 20:45:27 UTC 2026","passed","Sun Feb 01 20:45:27 UTC 2026","","org.mindignited.structures.auth.tests.auth.JwksServiceTest","org.mindignited.structures.auth.tests.auth.JwksServiceTest","testClearCaches"
"","148","Can count people across specific tenants","End To End Tests","Sun Feb 01 20:51:02 UTC 2026","passed","Sun Feb 01 20:51:03 UTC 2026","Multitenant Selection Operations","OpenAPI Client","",""
"","19","testFrontendConfigurationEndpoint_JsonStructure()","Structures Core","Sun Feb 01 20:46:37 UTC 2026","passed","Sun Feb 01 20:46:37 UTC 2026","","org.mindignited.structures.structuresserver.tests.frontend.FrontendConfigurationIntegrationTest","org.mindignited.structures.structuresserver.tests.frontend.FrontendConfigurationIntegrationTest","testFrontendConfigurationEndpoint_JsonStructure"
"","133","testValidTokenFromKeycloak()","Structures Core","Sun Feb 01 20:45:30 UTC 2026","passed","Sun Feb 01 20:45:30 UTC 2026","","org.mindignited.structures.auth.tests.auth.OidcAuthVerifierTest","org.mindignited.structures.auth.tests.auth.OidcAuthVerifierTest","testValidTokenFromKeycloak"
"","1","testPolicyEvaluatorWithSuccessfulOperations()","Structures Core","Sun Feb 01 20:46:02 UTC 2026","passed","Sun Feb 01 20:46:02 UTC 2026","","org.mindignited.structures.core.security.graphos.PolicyEvaluatorTests","org.mindignited.structures.core.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulOperations"
"","526","OpenApi Schema loads","End To End Tests","Sun Feb 01 20:51:01 UTC 2026","passed","Sun Feb 01 20:51:02 UTC 2026","","OpenAPI Client","",""
"","102","testValidAudienceWithInsufficientRoles()","Structures Core","Sun Feb 01 20:45:24 UTC 2026","passed","Sun Feb 01 20:45:24 UTC 2026","","org.mindignited.structures.auth.tests.auth.AdminProviderAccessControlTest","org.mindignited.structures.auth.tests.auth.AdminProviderAccessControlTest","testValidAudienceWithInsufficientRoles"
"","1133","testUnauthorizedClientAlwaysFails()","Structures Core","Sun Feb 01 20:45:33 UTC 2026","passed","Sun Feb 01 20:45:34 UTC 2026","","org.mindignited.structures.auth.tests.auth.UnauthorizedProviderAccessControlTest","org.mindignited.structures.auth.tests.auth.UnauthorizedProviderAccessControlTest","testUnauthorizedClientAlwaysFails"
"","7","testCaseInsensitiveAuthorizationHeader()","Structures Core","Sun Feb 01 20:45:30 UTC 2026","passed","Sun Feb 01 20:45:30 UTC 2026","","org.mindignited.structures.auth.tests.auth.OidcAuthVerifierTest","org.mindignited.structures.auth.tests.auth.OidcAuthVerifierTest","testCaseInsensitiveAuthorizationHeader"
"","132","testFindByIds()","Structures Core","Sun Feb 01 20:46:00 UTC 2026","passed","Sun Feb 01 20:46:00 UTC 2026","","org.mindignited.structures.core.entity.EntityCrudTests","org.mindignited.structures.core.entity.EntityCrudTests","testFindByIds"
"","1248","Test Alert Schema Evolution - Remove Field (Breaking)","End To End Tests","Sun Feb 01 20:51:17 UTC 2026","passed","Sun Feb 01 20:51:18 UTC 2026","Data Stream Tests","Typescript Client","",""
"","177","Can find people by IDs across specific tenants","End To End Tests","Sun Feb 01 20:51:03 UTC 2026","passed","Sun Feb 01 20:51:03 UTC 2026","Multitenant Selection Operations","OpenAPI Client","",""
"","689","Test FindByIds","End To End Tests","Sun Feb 01 20:51:25 UTC 2026","passed","Sun Feb 01 20:51:26 UTC 2026","Versioned Tests","Typescript Client","",""
"","1155","testValidAudienceWithNoRoles()","Structures Core","Sun Feb 01 20:45:23 UTC 2026","passed","Sun Feb 01 20:45:24 UTC 2026","","org.mindignited.structures.auth.tests.auth.AdminProviderAccessControlTest","org.mindignited.structures.auth.tests.auth.AdminProviderAccessControlTest","testValidAudienceWithNoRoles"
"","10","testExtractValueFromPath_TypeMismatch()","Structures Core","Sun Feb 01 20:45:37 UTC 2026","passed","Sun Feb 01 20:45:37 UTC 2026","","org.mindignited.structures.auth.tests.services.OidcSecurityServiceTest","org.mindignited.structures.auth.tests.services.OidcSecurityServiceTest","testExtractValueFromPath_TypeMismatch"
"","4","testNonBearerAuthorizationHeaderExceptionDetails()","Structures Core","Sun Feb 01 20:45:30 UTC 2026","passed","Sun Feb 01 20:45:30 UTC 2026","","org.mindignited.structures.auth.tests.auth.OidcAuthVerifierTest","org.mindignited.structures.auth.tests.auth.OidcAuthVerifierTest","testNonBearerAuthorizationHeaderExceptionDetails"
"","5","whenBuildingRangeQuery_thenCorrectQueryBuilt()","Structures Core","Sun Feb 01 20:46:37 UTC 2026","passed","Sun Feb 01 20:46:37 UTC 2026","","org.mindignited.structures.sql.executor.QueryBuilderTest","org.mindignited.structures.sql.executor.QueryBuilderTest","whenBuildingRangeQuery_thenCorrectQueryBuilt"
"","704","Test Stream Pagination","End To End Tests","Sun Feb 01 20:51:14 UTC 2026","passed","Sun Feb 01 20:51:15 UTC 2026","Data Stream Tests","Typescript Client","",""
"","308","testFindByIdsNoneFound()","Structures Core","Sun Feb 01 20:45:58 UTC 2026","passed","Sun Feb 01 20:45:58 UTC 2026","","org.mindignited.structures.core.entity.EntityCrudTests","org.mindignited.structures.core.entity.EntityCrudTests","testFindByIdsNoneFound"
"","6217","Aggregate With Parameter and Tenant Selection Test","End To End Tests","Sun Feb 01 20:51:20 UTC 2026","passed","Sun Feb 01 20:51:26 UTC 2026","Admin Named Query Tests","Typescript Client","",""
"","1508","Test FindByIds","End To End Tests","Sun Feb 01 20:51:03 UTC 2026","passed","Sun Feb 01 20:51:04 UTC 2026","EntityService Tests","Typescript Client","",""
"","210","testPartialUpdate()","Structures Core","Sun Feb 01 20:45:58 UTC 2026","passed","Sun Feb 01 20:45:58 UTC 2026","","org.mindignited.structures.core.entity.EntityCrudTests","org.mindignited.structures.core.entity.EntityCrudTests","testPartialUpdate"
"","8","testValidBearerHeaderWithInvalidToken()","Structures Core","Sun Feb 01 20:45:30 UTC 2026","passed","Sun Feb 01 20:45:30 UTC 2026","","org.mindignited.structures.auth.tests.auth.OidcAuthVerifierTest","org.mindignited.structures.auth.tests.auth.OidcAuthVerifierTest","testValidBearerHeaderWithInvalidToken"
"","824","Test Cursor Based Paging With Iterator No Data","End To End Tests","Sun Feb 01 20:51:12 UTC 2026","passed","Sun Feb 01 20:51:13 UTC 2026","EntityService Tests","Typescript Client","",""
"","124","testValidAudienceWithAdminRole()","Structures Core","Sun Feb 01 20:45:19 UTC 2026","passed","Sun Feb 01 20:45:19 UTC 2026","","org.mindignited.structures.auth.tests.auth.AccessControlTest","org.mindignited.structures.auth.tests.auth.AccessControlTest","testValidAudienceWithAdminRole"
"","58","createStructureWithSameNameError()","Structures Core","Sun Feb 01 20:46:05 UTC 2026","passed","Sun Feb 01 20:46:05 UTC 2026","","org.mindignited.structures.core.structure.StructureCrudTests","org.mindignited.structures.core.structure.StructureCrudTests","createStructureWithSameNameError"
"","1","testAuthorizeReadOperationWithNoFieldPolicies()","Structures Core","Sun Feb 01 20:46:02 UTC 2026","passed","Sun Feb 01 20:46:02 UTC 2026","","org.mindignited.structures.core.security.graphos.PolicyAuthorizationServiceTest","org.mindignited.structures.core.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadOperationWithNoFieldPolicies"
"","6006","whenReindex_thenDataReindexed()","Structures Core","Sun Feb 01 20:46:18 UTC 2026","passed","Sun Feb 01 20:46:24 UTC 2026","","org.mindignited.structures.sql.MigrationExecutorIntegrationTest","org.mindignited.structures.sql.MigrationExecutorIntegrationTest","whenReindex_thenDataReindexed"
"","948","Test Cursor Based Paging With Iterator Uneven Pages","End To End Tests","Sun Feb 01 20:51:10 UTC 2026","passed","Sun Feb 01 20:51:11 UTC 2026","EntityService Tests","Typescript Client","",""
"","2","should handle concurrent entity operations during cache eviction","K8s Cache Eviction Tests","Sun Feb 01 20:50:54 UTC 2026","passed","Sun Feb 01 20:50:54 UTC 2026","","","",""
