"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Aggregate Pageable Test","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Named Query Tests","Typescript Client","",""
"","0","Test Empty Migration Request","Migration Service End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Migration Service Tests","Typescript Client","",""
"","1","Test Alert Schema Evolution - Remove Field (Breaking)","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Data Stream Tests","Typescript Client","",""
"","1","testAuthorizeWriteOperationFails()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","passed","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteOperationFails"
"","1","createStructureInvalidField()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","broken","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","createStructureInvalidField"
"","1","testPartialUpdate()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","broken","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testPartialUpdate"
"","12","createAndDeleteApplication()","Structures Core","Thu Jan 08 06:34:27 UTC 2026","broken","Thu Jan 08 06:34:27 UTC 2026","","org.kinotic.structures.application.ApplicationTests","org.kinotic.structures.application.ApplicationTests","createAndDeleteApplication"
"","0","Aggregate With Parameter Test","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Named Query Tests","Typescript Client","",""
"","0","Can delete people across specific tenants","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Multitenant Selection Operations","OpenAPI Client","",""
"","1","Test Bulk CRUD","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","EntityService Tests","Typescript Client","",""
"","1","Test Save Multiple","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Named Query Tests","Typescript Client","",""
"","0","Test Alert Schema Evolution - Add Field (Non-Breaking)","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Data Stream Tests","Typescript Client","",""
"","1","Can delete person","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","0","findMissingEntity()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","broken","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","findMissingEntity"
"","1","testCreateAndDeleteItem()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","broken","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCreateAndDeleteItem"
"","1","testPolicyEvaluatorWithSuccessfulLastName()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","passed","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulLastName"
"","0","Test Basic Migration Execution","Migration Service End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Migration Service Tests","Typescript Client","",""
"","1","Test Optimistic Locking","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Versioned Tests","Typescript Client","",""
"","1","Test Basic Stream Write and Search","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Data Stream Tests","Typescript Client","",""
"","0","Test FindByIds and None Found","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Admin EntityService Tests","Typescript Client","",""
"","1","createStructureWithSameNameError()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","broken","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","createStructureWithSameNameError"
"","1","Test ProjectMigrationService Ignores Non-SQL Files","Migration Service End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Migration Service Tests","Typescript Client","",""
"","1","bulkUpdateObjectWithMultipleIds()","Structures Core","Thu Jan 08 06:34:31 UTC 2026","broken","Thu Jan 08 06:34:31 UTC 2026","","org.kinotic.structures.entity.BulkUpdateTests","org.kinotic.structures.entity.BulkUpdateTests","bulkUpdateObjectWithMultipleIds"
"","0","Test Offset Based Paging With Iterator Single Page","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","EntityService Tests","Typescript Client","",""
"","1","Test Basic CRUD","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Versioned Tests","Typescript Client","",""
"","1","testFindByIdsNoneFound()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","broken","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindByIdsNoneFound"
"","0","Can bulk save people across multiple tenants and retrieve them selectively","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Multitenant Selection Operations","OpenAPI Client","",""
"","1","testAuthorizeDeniedWithEntityOnlyPolicies()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","passed","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeDeniedWithEntityOnlyPolicies"
"","1","testPolicyEvaluatorWithSuccessfulOperations()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","passed","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulOperations"
"","0","OpenApi Schema loads","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","","OpenAPI Client","",""
"","0","Can create a person","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","1","testSharedPolicyManagerInitialization()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","passed","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testSharedPolicyManagerInitialization"
"","1","Test ProjectMigrationService With No Migration Directory","Migration Service End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Migration Service Tests","Typescript Client","",""
"","0","Test CountByQuery and DeleteByQuery","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","EntityService Tests","Typescript Client","",""
"","1","Test Bulk CRUD","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Versioned Tests","Typescript Client","",""
"","0","Aggregate With Parameter and Tenant Selection Test","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Admin Named Query Tests","Typescript Client","",""
"","0","Can get person by ID","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","0","Test CountByQuery and DeleteByQuery","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Admin EntityService Tests","Typescript Client","",""
"","0","Test Stream Time Range Search","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Data Stream Tests","Typescript Client","",""
"","1","testAuthorizeWriteFailsDueToOperationPolicy()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","passed","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteFailsDueToOperationPolicy"
"","1","testPolicyEvaluatorWithMissingDomainPolicy()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","passed","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithMissingDomainPolicy"
"","0","Can find people by IDs across specific tenants","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Multitenant Selection Operations","OpenAPI Client","",""
"","0","testCountByQuery()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","broken","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCountByQuery"
"","1","Test Bulk Stream Write","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Data Stream Tests","Typescript Client","",""
"","0","Test Offset Based Paging With Iterator","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","EntityService Tests","Typescript Client","",""
"","1","Test CountByQuery","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","EntityService Tests","Typescript Client","",""
"","1","testFindById()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","broken","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindById"
"","1","Test Delete By Query","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Data Stream Tests","Typescript Client","",""
"","1","Test Migration Version Ordering","Migration Service End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Migration Service Tests","Typescript Client","",""
"","0","Test Cursor Based Paging With Iterator","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","EntityService Tests","Typescript Client","",""
"","0","Test Cursor Based Paging With Iterator Uneven Pages","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","EntityService Tests","Typescript Client","",""
"","2","Test Multiple Writes Maintain Data Integrity","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Data Stream Tests","Typescript Client","",""
"","1","testAuthorizeReadOperationWithNoFieldPolicies()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","passed","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadOperationWithNoFieldPolicies"
"","1","Test Incremental Migration Application","Migration Service End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Migration Service Tests","Typescript Client","",""
"","1","createPublishAndDeleteStructure()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","broken","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","createPublishAndDeleteStructure"
"","1","testAuthorizeWithEntityOnlyPolicies()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","passed","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithEntityOnlyPolicies"
"","1","testFindAll()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","broken","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindAll"
"","0","Test FindByIds and None Found","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","EntityService Tests","Typescript Client","",""
"","3","testCount()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","broken","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCount"
"","1","testSearch()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","broken","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testSearch"
"","0","Test Update Fails","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Versioned Tests","Typescript Client","",""
"","0","Test Cursor Based Paging","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","EntityService Tests","Typescript Client","",""
"","1","Test ProjectMigrationService Skips Already Applied Migrations","Migration Service End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Migration Service Tests","Typescript Client","",""
"","1","Test Migration Service With No Previous Migrations","Migration Service End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Migration Service Tests","Typescript Client","",""
"","0","Test FindByIds","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Admin EntityService Tests","Typescript Client","",""
"","2","should propagate cache eviction across all pods with entity operations","K8s Cache Eviction Tests","Thu Jan 08 06:35:11 UTC 2026","passed","Thu Jan 08 06:35:11 UTC 2026","","","",""
"","5","testAuthorizeReadFailsDueToFieldPolicy()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","passed","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadFailsDueToFieldPolicy"
"","1","testNamedQuery()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","broken","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.entity.NamedQueryTests","org.kinotic.structures.entity.NamedQueryTests","testNamedQuery"
"","0","testPolicyEvaluatorWithoutOperations()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","passed","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithoutOperations"
"","0","Test Cursor Based Paging With Iterator No Data","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","EntityService Tests","Typescript Client","",""
"","0","OpenApi Schema loads","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","","","",""
"","0","Test Stream Filtering by Severity","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Data Stream Tests","Typescript Client","",""
"","0","Test Bulk CRUD","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Admin EntityService Tests","Typescript Client","",""
"","0","Can count people across specific tenants","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Multitenant Selection Operations","OpenAPI Client","",""
"","0","Test Cursor Based Paging With Iterator Single Page","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","EntityService Tests","Typescript Client","",""
"","1","bulkSaveObjectWithMultipleIds()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","broken","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.entity.BulkUpdateTests","org.kinotic.structures.entity.BulkUpdateTests","bulkSaveObjectWithMultipleIds"
"","1","tryOperationsOnPublishedStructure()","Structures Core","Thu Jan 08 06:34:32 UTC 2026","broken","Thu Jan 08 06:34:32 UTC 2026","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","tryOperationsOnPublishedStructure"
"","1","Test Stream Pagination","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Data Stream Tests","Typescript Client","",""
"","1","Aggregate Test","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Named Query Tests","Typescript Client","",""
"","0","Test ProjectMigrationService With Migration Files","Migration Service End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Migration Service Tests","Typescript Client","",""
"","1","OpenApi Schema loads","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","","","",""
"","0","Test FindByIds","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Versioned Tests","Typescript Client","",""
"","1","Test Basic CRUD","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","Admin EntityService Tests","Typescript Client","",""
"","0","Test Offset Based Paging With Iterator No Data","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","EntityService Tests","Typescript Client","",""
"","1","Test Basic CRUD","End To End Tests","Thu Jan 08 06:56:15 UTC 2026","skipped","Thu Jan 08 06:56:15 UTC 2026","EntityService Tests","Typescript Client","",""
