"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","testMonoWithVoidFromEmpty()","","Mon Mar 02 22:23:02 UTC 2026","passed","Mon Mar 02 22:23:02 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testMonoWithVoidFromEmpty"
"","4","testMonoStringLiterallyNull()","","Mon Mar 02 22:23:02 UTC 2026","passed","Mon Mar 02 22:23:02 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testMonoStringLiterallyNull"
"","16","testABunchOfArguments()","","Mon Mar 02 22:23:02 UTC 2026","passed","Mon Mar 02 22:23:02 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testABunchOfArguments"
"","3","testReceiveCollection()","","Mon Mar 02 22:23:02 UTC 2026","passed","Mon Mar 02 22:23:02 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testReceiveCollection"
"","57","testRawCRI1()","","Mon Mar 02 22:22:50 UTC 2026","passed","Mon Mar 02 22:22:50 UTC 2026","","org.kinotic.core.internal.api.CRITests","org.kinotic.core.internal.api.CRITests","testRawCRI1"
"","3","testFirstArgParticipant()","","Mon Mar 02 22:23:02 UTC 2026","passed","Mon Mar 02 22:23:02 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testFirstArgParticipant"
"","5","testMonoWithValue()","","Mon Mar 02 22:23:02 UTC 2026","passed","Mon Mar 02 22:23:02 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testMonoWithValue"
"","6","testMonoEmptyString()","","Mon Mar 02 22:22:58 UTC 2026","passed","Mon Mar 02 22:22:58 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testMonoEmptyString"
"","2","testSendTwoArgsReturnOne()","","Mon Mar 02 22:23:02 UTC 2026","passed","Mon Mar 02 22:23:02 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testSendTwoArgsReturnOne"
"","15","testUnknownFailure()","","Mon Mar 02 22:23:02 UTC 2026","failed","Mon Mar 02 22:23:02 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testUnknownFailure"
"","10","testSimpleObject()","","Mon Mar 02 22:23:02 UTC 2026","passed","Mon Mar 02 22:23:02 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testSimpleObject"
"","27","testMonoIntegerNull()","","Mon Mar 02 22:22:58 UTC 2026","passed","Mon Mar 02 22:22:58 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testMonoIntegerNull"
"","8","testMultipleRequests()","","Mon Mar 02 22:23:02 UTC 2026","passed","Mon Mar 02 22:23:02 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testMultipleRequests"
"","6","testSendCollection()","","Mon Mar 02 22:23:02 UTC 2026","passed","Mon Mar 02 22:23:02 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testSendCollection"
"","6","testSendTokenBuffer()","","Mon Mar 02 22:23:02 UTC 2026","passed","Mon Mar 02 22:23:02 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testSendTokenBuffer"
"","121","testVertxFutureNullString()","","Mon Mar 02 22:23:02 UTC 2026","passed","Mon Mar 02 22:23:02 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testVertxFutureNullString"
"","19","testMissingRemoteMethodFailure()","","Mon Mar 02 22:23:02 UTC 2026","passed","Mon Mar 02 22:23:02 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testMissingRemoteMethodFailure"
"","71","testPutListOfSimpleObjects()","","Mon Mar 02 22:23:02 UTC 2026","passed","Mon Mar 02 22:23:02 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testPutListOfSimpleObjects"
"","49","testCreateFindRemove()","","Mon Mar 02 22:23:02 UTC 2026","passed","Mon Mar 02 22:23:02 UTC 2026","","org.kinotic.core.internal.api.TestSessionManager","org.kinotic.core.internal.api.TestSessionManager","testCreateFindRemove"
"","4021","testInfiniteFlux()","","Mon Mar 02 22:22:58 UTC 2026","passed","Mon Mar 02 22:23:02 UTC 2026","","org.kinotic.core.internal.api.RpcTests","org.kinotic.core.internal.api.RpcTests","testInfiniteFlux"
